model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
PXP,10,1,10,0.2,fidelity,non_product,2.86333967836061e-06,3.3399074441664567e-06,0.9999971366603216,0.9999966600925558,0.9999940242542384,0.969979843177397,2.7264640550441297e-05,0.0003459435961879
PXP,10,1,10,0.2,fidelity,non_product,6.637443537127474e-06,5.459703114607528e-06,0.9999933625564628,0.9999945402968854,0.9999869039512744,0.9868136821825751,8.7148475274547e-05,0.0001970659950995
PXP,10,1,10,0.2,fidelity,non_product,4.95069177242069e-06,5.541440624923233e-06,0.9999950493082276,0.9999944585593752,0.9999896069649584,0.9716057608291158,4.532567281293885e-05,0.0003461730822705
PXP,10,1,10,0.2,fidelity,product,2.736089277921572e-06,3.886451375167965e-06,0.999997263910722,0.9999961135486248,0.9999791142408028,0.9898934386388152,0.0001266206219197,0.0001996297163748
PXP,10,1,10,0.2,fidelity,product,8.783442144522091e-05,6.0798654019311726e-05,0.9999121655785548,0.9999392013459808,0.9999145234791296,0.995368739946928,0.0005502180405927,0.0001767212128212
PXP,10,1,10,0.2,fidelity,product,9.656421597448173e-06,1.0535641383979666e-05,0.9999903435784026,0.999989464358616,0.9999743626914168,0.9845234794079452,0.0001684630205366,0.0002562472615192
PXP,10,1,10,0.2,fidelity,product,4.750487924021218e-05,3.167619977462177e-05,0.9999524951207598,0.9999683238002254,0.999946552560539,0.9641327675490264,0.000464049698308,0.0004913271950586
PXP,10,1,10,0.2,multi_mags,non_product,0.0009120180832226,0.014391289768316,0.999345759777948,0.9994600390552094,0.9987309234952774,0.9570355843017734,0.0052846162479865,0.0011610134029924
PXP,10,1,10,0.2,multi_mags,non_product,0.0007316168983917,0.0139032475868741,0.9993878472631132,0.9995147763361976,0.9987624874659308,0.9415108776583204,0.0069639936163011,0.0012847837245196
PXP,10,1,10,0.2,multi_mags,non_product,0.0014977728704068,0.0259304603778703,0.9986779014229668,0.9987155706359896,0.9972063943712188,0.971307849381884,0.0133586951704855,0.0012562895690819
PXP,10,1,10,0.2,multi_mags,non_product,0.0007535743159012548,0.01953041310627005,0.9993019699873532,0.9993117712145485,0.9986032191138178,0.9451212575582031,0.008092234898794883,0.0012900322817683005
PXP,10,1,10,0.2,multi_mags,product,0.0135689148220994,0.0279132982202054,0.9983644563278742,0.9974623613256632,0.9914084647134218,0.9328611358106986,0.0255259051041191,0.002340010579496
PXP,10,1,10,0.2,multi_mags,product,0.0136709143200257,0.0305384983977697,0.9972451878545098,0.995945809422722,0.9841142712461366,0.9172940351394654,0.0277793373366914,0.0031221862854644
PXP,10,1,10,0.2,multi_mags,product,0.0124519281167252,0.0288526232154927,0.9981694451626346,0.9971427810698984,0.9872913791939164,0.942286259357212,0.0428265952186192,0.0026590448431334
PXP,10,1,10,0.2,multi_mags,product,0.0141927123317179,0.0405172200304438,0.9962509409222328,0.9939755320298324,0.9746611915199236,0.903876424976188,0.0547950678235311,0.0038126546362964
