model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,theta,gate_fidelity,similarity,spectrum_diff,train_loss,test_loss,train_fide,test_fide
XXZ_inhomo,10,1,1,0.1,multi_mags,non_product,1.0,-2.0,0.0,0.3464050076388798,0.5448753947379954,66.47822704816778,0.0018223900074804,0.5007571859318835,0.5705910973999642,0.6727720003577714
XXZ_inhomo,10,1,1,0.12,multi_mags,non_product,1.0,-2.0,0.0,0.2008510898886227,0.4722634368194418,76.82165921314572,0.0018008693613196,0.609351065011677,0.4567155424367342,0.5686838866193432
XXZ_inhomo,10,1,1,0.12,multi_mags,non_product,1.0,-2.0,0.0,0.2474123391445733,0.4952385601923471,61.46502005323825,0.001526869664156,0.5714552251581124,0.5135649807429777,0.5613536066786882
XXZ_inhomo,10,1,1,0.14,multi_mags,non_product,1.0,-2.0,0.0,0.2538479017840669,0.4996330562956022,41.395011864061935,0.0017505113316716,0.6083734851972828,0.524468998239662,0.5361484470592314
XXZ_inhomo,10,1,1,0.14,multi_mags,non_product,1.0,-2.0,0.0,0.2129083140705628,0.4801326690013104,46.272151359466434,0.0007671890181879,0.5570347910735035,0.482632661815525,0.576251597534292
XXZ_inhomo,10,1,1,0.16,multi_mags,non_product,1.0,-2.0,0.0,0.1957315090474321,0.4713610373233341,32.49890416081422,0.0009886956960937,0.58865113820724,0.4294226694682428,0.4576536701342898
XXZ_inhomo,10,1,1,0.16,multi_mags,non_product,1.0,-2.0,0.0,0.1524756619748928,0.4460350728804244,40.94916115550407,0.0010340232898242,0.6110411346705316,0.3987388101695491,0.5242482065574966
XXZ_inhomo,10,1,1,0.18,multi_mags,non_product,1.0,-2.0,0.0,0.2418578789271115,0.4894395090887788,27.179854240920854,0.0009616187016683,0.5860958427356028,0.4816510507580579,0.5767521577122692
XXZ_inhomo,10,1,1,0.18,multi_mags,non_product,1.0,-2.0,0.0,0.2359629012769342,0.4897377991747801,24.725953216485262,0.001029328966703,0.564650867892494,0.4889242516964173,0.5373537339528948
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2479470989827828,0.4985598270952522,15.00603617186222,0.0009629071790559,0.5181674924951621,0.4927575008253839,0.6108840733997452
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2040126064000355,0.4738490275265151,16.61118366608256,0.0008301105167584,0.5900472478067303,0.4761586129606553,0.5106177128319955
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.3001329880030974,0.5241847178381662,13.541033375669771,0.0016567421485654,0.5392192035058874,0.5253908997088199,0.5911975598738558
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.1331979023072146,0.4354429780045517,22.8660787645519,0.0011379567056648,0.6375633166568186,0.3332110678262281,0.4674151360739222
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2509708519949506,0.4994861397000246,14.859190395961848,0.0012234142817919,0.6229305004466391,0.4888973181746782,0.5612888427659056
XXZ_inhomo,10,1,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.3687456531001521,0.556342763651808,8.60638432687894,0.001731710343535,0.4728809833301317,0.6116522961557644,0.7010138851700076
XXZ_inhomo,10,1,2,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2485224614509563,0.4988689828846639,15.266633755418534,0.0013399648167333,0.5665713203712555,0.5110640952349803,0.5667408913489865
XXZ_inhomo,10,1,2,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.3461209229134693,0.5453481334730959,10.100927238357004,0.0013023258376068,0.4799630588479739,0.5942941145173909,0.6458432395589098
XXZ_inhomo,10,1,3,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.5650942766367387,0.6471800038900184,5.737369111927621,0.001462301640124,0.3706791948439832,0.7638620097838255,0.812096317142171
XXZ_inhomo,10,1,3,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.4754406072026444,0.6037697982465997,6.901857947505245,0.0011425509303301,0.4711896283034236,0.686233616887566,0.7271891783449982
XXZ_inhomo,10,1,4,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.6916403249361793,0.7052391612354008,2.2789794584944465,0.0016595499724877,0.3461971184640746,0.8326640926341478,0.8244313453803789
XXZ_inhomo,10,1,4,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9128933661152084,0.8506705246989323,0.2223624096973613,0.0027847244723977,0.1253978848582108,0.9552789347345236,0.9688397365432208
XXZ_inhomo,10,1,5,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9632900944627846,0.9027066879030528,0.0896004040627003,0.0020020553575022,0.0890849350533499,0.9808517308955326,0.9874587425531068
XXZ_inhomo,10,1,5,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9632273372778384,0.9036233247122464,0.0467773908984107,0.0013951860147753,0.0956869212636349,0.9818710827771135,0.9837802688754492
XXZ_inhomo,10,1,6,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9913457387717752,0.95153461673611,0.0033634779390001,0.0020385352377329,0.0433151150420906,0.9955202940006638,0.9962752200705256
XXZ_inhomo,10,1,6,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9952081546283612,0.9566357741696984,0.0022992716600251,0.0015838420564657,0.0388693497591686,0.997555385218636,0.9974381150989378
XXZ_inhomo,10,1,7,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9984864081967004,0.9782424751408572,0.0022231908521886,0.0018206356021889,0.021337377008049,0.999222358208793,0.999341163785629
XXZ_inhomo,10,1,7,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9983854535262116,0.9787378111589908,0.0008698920318181,0.0016470247786892,0.0223891351483138,0.9989539262754268,0.9992636788291884
XXZ_inhomo,10,1,8,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9992641335351188,0.970661699680637,0.000393609881761,0.00149130721969,0.0156828423563423,0.9995855405613268,0.9996649881892172
XXZ_inhomo,10,1,8,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9993668660869728,0.9811159485250192,0.0002984833512724,0.0012471772018985,0.014432507731949,0.9996136123465604,0.999731773221234
XXZ_inhomo,10,1,9,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9988891510159292,0.9831330562942784,0.0008618444700384,0.0014751638000903,0.0158249734395764,0.9994850673501832,0.9996082533128732
XXZ_inhomo,10,1,9,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.999275648603052,0.9865166320245168,0.0004787193420664,0.0013319246570696,0.0133488527225473,0.9996045018963856,0.99964882063755
XXZ_inhomo,10,1,10,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9992191325921614,0.9715076252351048,0.0005425564522457,0.0012698403320768,0.0136255168900593,0.9997353558456248,0.9996933037682604
XXZ_inhomo,10,1,10,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9996021854861972,0.9897928452181586,0.0003899470572874,0.0010986981725527,0.0103924693126927,0.9997412157097416,0.9998300054762234
XXZ_inhomo,10,2,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2653656711569779,0.5072725998080687,16.10090649249104,0.0012744499646407,0.5648342016294279,0.5270138137382636,0.5934104891436199
XXZ_inhomo,10,2,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.2263493100759779,0.4870134016494217,16.188836816670783,0.0008354926977144,0.59191766927783,0.4810987467436994,0.558789831331044
XXZ_inhomo,10,3,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.3617299293215941,0.5532674860418569,11.823048680957491,0.0013490587255766,0.5277813194111293,0.5846137196432549,0.6494503555940441
XXZ_inhomo,10,3,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.5411757958453961,0.6341042293742052,5.486167424153615,0.0020297808876583,0.3808489457436908,0.7397138688398652,0.7701652256246643
XXZ_inhomo,10,4,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.4373887214474011,0.588179362967585,8.550130913101176,0.0012374645375294,0.4258007198888576,0.6583679658795635,0.7158548079231385
XXZ_inhomo,10,4,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.5428487067248133,0.6364716523771408,5.488826561393148,0.0007454147742379,0.4406558023533211,0.7365375323596783,0.7401556609604987
XXZ_inhomo,10,5,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.4065794618718895,0.5740575161956828,9.235376594575474,0.0012152893126419,0.4482669359716812,0.6377117822892915,0.6909749052733095
XXZ_inhomo,10,5,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.6320950665284443,0.6763069392380128,3.5795209351527,0.0017747820778152,0.3449282208122659,0.791694996052407,0.8227980211825562
XXZ_inhomo,10,6,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.5565001456241541,0.6429247292539434,5.224510205747881,0.0011500072844441,0.3534947599719584,0.7472805033181575,0.7938466444713126
XXZ_inhomo,10,6,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.6439853894103468,0.685470641401273,4.13944053192245,0.001612018974904,0.3069911367188533,0.8105627043073094,0.8596193552812639
XXZ_inhomo,10,7,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.7733620571691473,0.7534877541738039,1.4581778571308175,0.0016518374665779,0.2428061397783752,0.8828651524492942,0.9027079749508762
XXZ_inhomo,10,7,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.6538610747252019,0.6902504178513942,2.830807913924806,0.0013389671905174,0.3198323903991926,0.8082898614867524,0.846644076435588
XXZ_inhomo,10,8,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.7639226881446071,0.7488802520265678,1.5340355656238855,0.0013342746248576,0.2740459948666683,0.879311314457313,0.903381348021598
XXZ_inhomo,10,8,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.788168705275716,0.7607147615251862,1.5214809539978351,0.0016796676753422,0.2259855022000874,0.8944035273600588,0.9141081916916236
XXZ_inhomo,10,9,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9032478674043736,0.8400754112439126,0.2553473407039802,0.0008750360689838,0.153509111276665,0.9524522858650104,0.9599210475959492
XXZ_inhomo,10,9,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.7923161270159478,0.7643655167846648,1.513061209320131,0.0014164511664027,0.2338526824870675,0.8920129184190669,0.919147511104452
XXZ_inhomo,10,10,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.842561342485558,0.7964873355976844,0.6060701823196749,0.0016809745092821,0.2267176345818153,0.9162456121356556,0.9210566838234676
XXZ_inhomo,10,10,1,0.2,multi_mags,non_product,1.0,-2.0,0.0,0.9431945662951572,0.879603297824383,0.0881250973660889,0.0015756536179529,0.1365454483163392,0.971697984657886,0.9729733406010358
XXZ_inhomo,10,1,1,0.02,multi_mags,product,1.0,-2.0,0.0,0.7440689005860741,0.737496383495305,641.0572431002735,0.0192841958330256,0.1990886650444168,0.9978118170352712,0.9332473893576604
XXZ_inhomo,10,1,1,0.02,multi_mags,product,1.0,-2.0,0.0,0.821544709759512,0.7829935794912174,411.9608538483433,0.036430639313042,0.147535501433513,0.99587275387865,0.9568286649843062
XXZ_inhomo,10,1,1,0.04,multi_mags,product,1.0,-2.0,0.0,0.8586408707223837,0.8079971821788714,62.94006300349669,0.0562236292971839,0.1338957269095933,0.9878989836685852,0.9664329229961334
XXZ_inhomo,10,1,1,0.04,multi_mags,product,1.0,-2.0,0.0,0.6877860190783378,0.7063063187975734,181.59342349727365,0.0192360601026427,0.2539926230698341,0.993056364520838,0.8969148363038479
XXZ_inhomo,10,1,1,0.06,multi_mags,product,1.0,-2.0,0.0,0.4755416693471487,0.6036582778848733,170.81584929861717,0.0260581169379332,0.3121964871651448,0.9934231781978988,0.8362005561345569
XXZ_inhomo,10,1,1,0.06,multi_mags,product,1.0,-2.0,0.0,0.6044339679460436,0.6662356103173589,112.47248528449586,0.0213568924432734,0.2678580683566505,0.9935681857444788,0.8770788875762924
XXZ_inhomo,10,1,1,0.08,multi_mags,product,1.0,-2.0,0.0,0.6955777026126949,0.7103177415220073,32.44269544069874,0.0247217127463002,0.2217640369084073,0.9813674845251568,0.8964869912003414
XXZ_inhomo,10,1,1,0.08,multi_mags,product,1.0,-2.0,0.0,0.4464226938326434,0.591868818715334,88.64253035575928,0.0265711929021245,0.3754693131896169,0.9760156394704318,0.782890021206252
XXZ_inhomo,10,1,1,0.1,multi_mags,product,1.0,-2.0,0.0,0.734160877424266,0.725359081668509,13.043284178213444,0.0155767251361542,0.2131197228431853,0.9693683163381126,0.9179865938863148
XXZ_inhomo,10,1,1,0.1,multi_mags,product,1.0,-2.0,0.0,0.416397970258518,0.5784891584648078,60.163781032697486,0.0335618297718135,0.3529907196511591,0.9744969335947978,0.7970438368281871
XXZ_inhomo,10,1,1,0.12,multi_mags,product,1.0,-2.0,0.0,0.5565515008991767,0.6428265397975692,24.264311625201945,0.0172173133147144,0.3092985535335982,0.9722590093823232,0.8296529518246204
XXZ_inhomo,10,1,1,0.12,multi_mags,product,1.0,-2.0,0.0,0.3098688038989852,0.5277510566754389,58.25534602710417,0.0240090806938101,0.3895325396477735,0.9790172443238432,0.7617395149309658
XXZ_inhomo,10,1,1,0.14,multi_mags,product,1.0,-2.0,0.0,0.7370397498492423,0.7299530990081708,3.916037727879316,0.0219220524182908,0.2267897017821436,0.9489185911301966,0.8945180464559738
XXZ_inhomo,10,1,1,0.14,multi_mags,product,1.0,-2.0,0.0,0.2850167942267385,0.5158912762110603,42.212339915791006,0.0303482230862794,0.4559663961561491,0.9610638168833922,0.6702651766588257
XXZ_inhomo,10,1,1,0.16,multi_mags,product,1.0,-2.0,0.0,0.7685939168441357,0.7515308978261341,1.2182931029489017,0.0247950282460552,0.2270687907416524,0.922206076693776,0.8867231398089844
XXZ_inhomo,10,1,1,0.16,multi_mags,product,1.0,-2.0,0.0,0.2103281653350227,0.4792303187193578,44.28479487738156,0.0248547134882971,0.5993568686831166,0.9065650949536472,0.4721891569745755
XXZ_inhomo,10,1,1,0.18,multi_mags,product,1.0,-2.0,0.0,0.1761357488855138,0.4608918148304441,31.851360215331,0.016843919359553,0.4751763259539353,0.958172564122734,0.6462658022456321
XXZ_inhomo,10,1,1,0.18,multi_mags,product,1.0,-2.0,0.0,0.4782673114562097,0.5997690197888221,10.633423529254566,0.0248292987164772,0.3362020449331712,0.949160102726533,0.8113245023350005
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.265131966261846,0.5070396094281648,15.79994224778577,0.0176099569519402,0.485655224932224,0.9026936800723336,0.6462238912100833
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.4725011617608527,0.6038015078771826,5.317826712927513,0.0370913544256454,0.3902760273808609,0.8979621337528892,0.7382088563952219
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.5859649847400152,0.6572090937115275,1.9865066730866687,0.0104151700958281,0.3025165752390977,0.8670736900196713,0.7852841169237682
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.2478567172206185,0.4965788662618454,19.151651868620064,0.0144399950653927,0.5082010259928396,0.8492631569900477,0.6038907199986595
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3237324804799492,0.5352368744642586,9.132715521166398,0.01536874030009,0.4135997928040339,0.8297692403495842,0.6622744051093025
XXZ_inhomo,10,1,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.5471161801430174,0.6359175387511026,4.012481077995046,0.0192398463924211,0.3343447138801911,0.887062745704664,0.7860355401424539
XXZ_inhomo,10,1,2,0.2,multi_mags,product,1.0,-2.0,0.0,0.7534983084599612,0.7427211077787266,0.934192694420144,0.0314834562034109,0.2191060767800989,0.9465368863770496,0.9073587256057076
XXZ_inhomo,10,1,2,0.2,multi_mags,product,1.0,-2.0,0.0,0.6783915524804763,0.7024889250530431,1.88923413872185,0.0241655371174554,0.2770730074428238,0.9484114183273384,0.8666047380716592
XXZ_inhomo,10,1,3,0.2,multi_mags,product,1.0,-2.0,0.0,0.7787832537846295,0.7514491795099865,1.1767844115164416,0.0179035389583809,0.1685148628541079,0.9639816301480646,0.9383001503654508
XXZ_inhomo,10,1,3,0.2,multi_mags,product,1.0,-2.0,0.0,0.6939748074271178,0.7091487098024687,1.4384327122949183,0.0352166308671794,0.252736249525033,0.9269155549232216,0.8639362213587108
XXZ_inhomo,10,1,4,0.2,multi_mags,product,1.0,-2.0,0.0,0.9598892408406544,0.8801969983497923,0.0166548233461477,0.0257777213817806,0.0765712709576103,0.9929320877072454,0.9880286026880384
XXZ_inhomo,10,1,4,0.2,multi_mags,product,1.0,-2.0,0.0,0.9479404120677652,0.8836425581219467,0.0641125491442001,0.0176409588562296,0.0635624747589146,0.9939570463089452,0.9882346103260544
XXZ_inhomo,10,1,5,0.2,multi_mags,product,1.0,-2.0,0.0,0.9868774880087754,0.9422913962790276,0.0055755902892815,0.0327005289263534,0.0393679852604159,0.9969875966403934,0.9963249441321608
XXZ_inhomo,10,1,5,0.2,multi_mags,product,1.0,-2.0,0.0,0.9906284376027568,0.907800467063735,0.0024128432170294,0.021091494460555,0.0378449406966238,0.9977987183383632,0.9969947515852025
XXZ_inhomo,10,1,6,0.2,multi_mags,product,1.0,-2.0,0.0,0.9949712743448124,0.9536434813136904,0.0016105758544182,0.0343684910862404,0.0310440554357757,0.9981583632132592,0.998243560777468
XXZ_inhomo,10,1,6,0.2,multi_mags,product,1.0,-2.0,0.0,0.9951702292875912,0.8847417854944545,0.0015744742971269,0.0283464529773084,0.0276344689556252,0.9990592926999688,0.9987051983508966
XXZ_inhomo,10,1,7,0.2,multi_mags,product,1.0,-2.0,0.0,0.9938426356424066,0.9547996838908795,0.0014111134120042,0.0150895080123942,0.0330280251504522,0.999278432554954,0.9982911181743718
XXZ_inhomo,10,1,7,0.2,multi_mags,product,1.0,-2.0,0.0,0.994906798857054,0.9349355630021609,0.0019227992766456,0.0455372600280091,0.0437456155102833,0.997749145109312,0.99758287568682
XXZ_inhomo,10,1,8,0.2,multi_mags,product,1.0,-2.0,0.0,0.9967052079201684,0.9588280189524658,0.0011727976175638,0.0171088262955274,0.0212923231110636,0.999244881854279,0.9990167725575116
XXZ_inhomo,10,1,8,0.2,multi_mags,product,1.0,-2.0,0.0,0.998419770251008,0.9552309155461544,0.0003583269299685,0.0296838122126232,0.0214184152419985,0.9988126381778366,0.9992752483024322
XXZ_inhomo,10,1,9,0.2,multi_mags,product,1.0,-2.0,0.0,0.996273472039807,0.940235598530194,0.001143084783506,0.0196160874126634,0.0249593803276189,0.9994548634433338,0.9991821848457022
XXZ_inhomo,10,1,9,0.2,multi_mags,product,1.0,-2.0,0.0,0.9986372453000092,0.9146239046878756,0.0006944341377894,0.0181587539404395,0.019866717888882,0.9995444995297164,0.9994558286483444
XXZ_inhomo,10,1,10,0.2,multi_mags,product,1.0,-2.0,0.0,0.9976735863699134,0.9634557409071522,0.0009414230695313,0.0268648719180389,0.0208380098148217,0.9988476993938656,0.9993020845870793
XXZ_inhomo,10,1,10,0.2,multi_mags,product,1.0,-2.0,0.0,0.99753379725917,0.9303650464330504,0.0011718409745997,0.0234649627354207,0.0301598948290972,0.9993055949530072,0.9989537008756036
XXZ_inhomo,10,2,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3838134472377664,0.5633739746929379,11.020444649686691,0.0227197539668096,0.3632135060245768,0.9274093066100428,0.7667596413290311
XXZ_inhomo,10,2,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3008257769906338,0.5243371568755495,14.463092301162408,0.0314963989758358,0.4166720315171203,0.9474349857272458,0.6895037521722427
XXZ_inhomo,10,3,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.5562049179141462,0.6430092269220518,5.056229220897183,0.0181826893595605,0.3135809162785915,0.9446181278832262,0.8371385373321302
XXZ_inhomo,10,3,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.7284894957531374,0.7288352021195788,2.457729271079648,0.0206365461759908,0.2425013884284439,0.9777102015156418,0.902550196608973
XXZ_inhomo,10,4,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3180851705486692,0.5298267590037355,16.915580671458812,0.0171680472526789,0.3915783310038578,0.8883311140218735,0.7154761496350461
XXZ_inhomo,10,4,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3280537445945481,0.5176178559570128,18.16318801549774,0.0181209018276294,0.4304333188631118,0.927461307544291,0.6671225225355378
XXZ_inhomo,10,5,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.7464447942136326,0.73744379825774,2.16217080166882,0.0204947547054317,0.234134600725984,0.9545750932412678,0.903170929826477
XXZ_inhomo,10,5,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.7412905288162805,0.7324541408823868,2.812662440014778,0.0174076466814524,0.2374797108890595,0.9370698937622516,0.907943494962984
XXZ_inhomo,10,6,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.744347673134264,0.7323473041194598,2.3518530632751964,0.0118064359522863,0.2453291850147065,0.928700598833076,0.897101951356547
XXZ_inhomo,10,6,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.7208062675516502,0.7220434099101432,2.8987159803589893,0.0157865689472011,0.2400130725144552,0.9098596611776752,0.9014818872865322
XXZ_inhomo,10,7,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.7971844643980857,0.7682201960602781,1.3434997460149272,0.0156030957878383,0.2000437445865765,0.9387625805743502,0.9274787477837072
XXZ_inhomo,10,7,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.3476347902166203,0.5353322364764692,15.929738124254063,0.0127844111074665,0.397410388639745,0.8848399937414069,0.7191015469470514
XXZ_inhomo,10,8,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.8671916235502348,0.8144102033257127,0.6624322176695422,0.0127947429158393,0.144746103763416,0.954882475059,0.959554863875044
XXZ_inhomo,10,8,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.8481445938733366,0.8009678814851962,1.0992603419120104,0.014715454164972,0.1733559386538329,0.9617119921367446,0.9467680926453468
XXZ_inhomo,10,9,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.8871111448001117,0.8010976263431445,0.5751725945852578,0.0125474569636457,0.1322616626880231,0.9696509452663647,0.965053073204446
XXZ_inhomo,10,9,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.9257471078909312,0.8623740991360509,0.2079898538723442,0.014495474971303,0.1214618929345002,0.9804972634587168,0.9725483756618704
XXZ_inhomo,10,10,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.9454495119642838,0.8792506074502001,0.0465760693940773,0.0127040533721529,0.1142501873785259,0.976064609171448,0.9791200600475524
XXZ_inhomo,10,10,1,0.2,multi_mags,product,1.0,-2.0,0.0,0.9601216947990422,0.8904629250894851,0.0275373282562677,0.0204818584562362,0.0854983784261542,0.9921536548137152,0.9852894750560658
XXZ_inhomo,10,1,10,0.02,fidelity,non_product,1.0,1.0,0.0,0.9999942035989926,0.998737408794845,0.0003566385204431,3.4197159674009825e-06,2.12473122318535e-06,0.9999965802840326,0.9999978752687768
XXZ_inhomo,10,1,10,0.02,fidelity,non_product,1.0,1.0,0.0,0.9996276601989812,0.9903440059868752,0.1297883474645585,0.0001399490654024,0.0001298989387396,0.9998600509345976,0.9998701010612604
XXZ_inhomo,10,1,10,0.04,fidelity,non_product,1.0,1.0,0.0,0.9999585198163954,0.9967753892591033,0.0006475216210015,3.681132238353424e-05,1.4435359243503145e-05,0.9999631886776164,0.9999855646407564
XXZ_inhomo,10,1,10,0.04,fidelity,non_product,1.0,1.0,0.0,0.9999973554854672,0.9991390692082968,4.879736046604625e-05,1.4087727020495322e-06,8.738357516469009e-07,0.999998591227298,0.9999991261642484
XXZ_inhomo,10,1,10,0.06,fidelity,non_product,1.0,1.0,0.0,0.9999594189419,0.9968127168349362,0.0002988919042201,1.6837834119987072e-05,7.77873185797695e-05,0.99998316216588,0.9999222126814202
XXZ_inhomo,10,1,10,0.06,fidelity,non_product,1.0,1.0,0.0,0.9986685393989496,0.981743331583224,0.0469354258479583,0.0006142199404193,0.0005295563910271,0.9993857800595808,0.9994704436089727
XXZ_inhomo,10,1,10,0.08,fidelity,non_product,1.0,1.0,0.0,0.9999635764344322,0.9969787383481624,0.0001393602493446,1.7569530933680966e-05,1.4678822517155687e-05,0.9999824304690664,0.9999853211774828
XXZ_inhomo,10,1,10,0.08,fidelity,non_product,1.0,1.0,0.0,0.999137057429647,0.9853029387838438,0.0040700105384699,0.0005892899927683,0.0002868984740811,0.9994107100072316,0.9997131015259187
XXZ_inhomo,10,1,10,0.1,fidelity,non_product,1.0,1.0,0.0,0.999894790587504,0.9948610034223404,0.0003371956306986,5.160525373071323e-05,3.823622824405959e-05,0.9999483947462692,0.999961763771756
XXZ_inhomo,10,1,10,0.1,fidelity,non_product,1.0,1.0,0.0,0.9999656706421166,0.9970007446849086,0.000133471307842,2.154499362339024e-05,1.3228193621817042e-05,0.9999784550063766,0.9999867718063782
XXZ_inhomo,10,1,10,0.12,fidelity,non_product,1.0,1.0,0.0,0.9999914464406576,0.9985035270148503,5.988072497418099e-05,5.418443167148901e-06,5.62249509652446e-05,0.9999945815568329,0.9999437750490348
XXZ_inhomo,10,1,10,0.12,fidelity,non_product,1.0,1.0,0.0,0.9999948462225224,0.998805260319304,2.323753974032869e-05,1.4031391729618647e-06,5.845703948204051e-05,0.999998596860827,0.999941542960518
XXZ_inhomo,10,1,10,0.14,fidelity,non_product,1.0,1.0,0.0,0.9999423550474554,0.9961758391108954,0.0001248724362143,3.04600602111238e-05,2.0028278718053905e-05,0.9999695399397888,0.999979971721282
XXZ_inhomo,10,1,10,0.14,fidelity,non_product,1.0,1.0,0.0,0.9999580421379822,0.9967337651682526,9.73891698420668e-05,1.182143272582259e-05,1.5816376096489115e-05,0.9999881785672742,0.9999841836239036
XXZ_inhomo,10,1,10,0.16,fidelity,non_product,1.0,1.0,0.0,0.9999286410907328,0.9957490589366516,0.0001258034068901,3.2672258078680905e-05,2.3297936841970568e-05,0.9999673277419212,0.999976702063158
XXZ_inhomo,10,1,10,0.16,fidelity,non_product,1.0,1.0,0.0,0.99995203814792,0.9964840945600448,0.0001065599922616,2.4628400630888336e-05,1.5103112804726315e-05,0.9999753715993692,0.9999848968871952
XXZ_inhomo,10,1,10,0.18,fidelity,non_product,1.0,1.0,0.0,0.9997803305051834,0.9925824351022732,0.0003301298688108,0.000105425776994,0.0001429331083022,0.999894574223006,0.9998570668916976
XXZ_inhomo,10,1,10,0.18,fidelity,non_product,1.0,1.0,0.0,0.9999636549460894,0.9969768320290172,8.524536244183224e-05,1.381243038767188e-05,6.783695988199501e-05,0.9999861875696124,0.999932163040118
XXZ_inhomo,10,1,1,0.2,fidelity,non_product,1.0,1.0,0.0,0.999249053436856,0.97731522014192,0.0006924975228512,0.0005914617022827,0.0002985864585607,0.9994085382977173,0.9997014135414392
XXZ_inhomo,10,1,1,0.2,fidelity,non_product,1.0,1.0,0.0,0.9999895050823256,0.9982062554572552,9.62051363626812e-06,5.631820591767145e-06,3.646970279769235e-06,0.9999943681794082,0.9999963530297202
XXZ_inhomo,10,1,2,0.2,fidelity,non_product,1.0,1.0,0.0,0.9998583993753848,0.9936172285751704,8.430244790207751e-05,0.0001104228953145,5.116474891819767e-05,0.9998895771046854,0.9999488352510818
XXZ_inhomo,10,1,2,0.2,fidelity,non_product,1.0,1.0,0.0,0.9999866045403524,0.9933591887644184,3.94382699204173e-05,2.2788969769482748e-05,4.642007203403686e-06,0.9999772110302304,0.9999953579927966
