model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lambda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0029892080789604,0.8207817333421902,0.3762615651651234,0.0589131737791605,0.0020237136130814,0.3044200110205173,14.217170489586936,0.0167029516670501
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0029892080789604,0.8146711628454258,0.3762615651651234,0.0626676944596331,0.0020237136130814,0.3044200110205173,14.217170489586936,0.0167029516670501
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0020845525730286,0.7940026195090127,0.4204808664863211,0.0654628051583666,0.0022200552617316,0.3054831409049762,13.992581429141138,0.0164443058526237
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0020845525730286,0.8022158531955059,0.4204808664863211,0.0607177122576964,0.0022200552617316,0.3054831409049762,13.992581429141138,0.0164443058526237
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0020545275946094,0.825483736627605,0.3808839066292828,0.0606048521514513,0.002087266772669,0.3047231828885939,13.781598662029582,0.0167354366109936
xorX,10,1,2,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0020545275946094,0.825076867593153,0.3808839066292828,0.0665566941562275,0.002087266772669,0.3047231828885939,13.781598662029582,0.0167354366109936
xorX,10,1,3,0.2,fidelity,product,1.0,0.0,1.0,1.0135667367627832e-05,0.0174741259745874,0.9999898643326324,0.9825258740254126,0.9034853716352108,0.8268938381292167,0.0339819644260951,0.00678331634671
xorX,10,1,3,0.2,fidelity,product,1.0,0.0,1.0,0.0001104408069363,0.0139775959535916,0.9998895591930635,0.9860224040464084,0.8721899830788806,0.782316475916017,0.259889941975632,0.0189354710219475
xorX,10,1,3,0.2,fidelity,product,1.0,0.001,1.0,1.2206531753822247e-05,0.0216420677947692,0.9999877934682462,0.9783579322052308,0.9216128736869736,0.7634879216811236,0.0049105330946261,0.0063774421101634
xorX,10,1,3,0.2,fidelity,product,1.0,0.001,1.0,9.780269943138188e-06,0.0106296945151987,0.9999902197300568,0.9893703054848012,0.9147671018347108,0.7666791621162404,0.2791753318632083,0.0219896427843055
xorX,10,1,3,0.2,fidelity,product,1.0,0.01,1.0,0.0005730603074791,0.0224971003706372,0.9994269396925208,0.9775028996293628,0.8994521907202571,0.7521859864438237,0.031008204054928,0.0079836266856033
xorX,10,1,3,0.2,fidelity,product,1.0,0.01,1.0,0.0003739065642498,0.0286130461953767,0.9996260934357502,0.9713869538046233,0.8234624858705214,0.7825148974306085,0.3953860478111857,0.0156060613414806
xorX,10,1,3,0.2,fidelity,product,1.0,0.1,1.0,2.890574729685902e-05,0.0134849412945584,0.9999710942527033,0.9865150587054416,0.9068639784724398,0.8212168815097793,0.0306624996032248,0.0061322953227298
xorX,10,1,3,0.2,fidelity,product,1.0,0.1,1.0,1.3038091278061437e-05,0.0211018476973768,0.999986961908722,0.9788981523026232,0.8870734696518183,0.8223138180887025,0.0828872024674349,0.0060620498698344
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.0,1.0,1.6870241756894444e-06,0.3377291095264507,0.9999983129758244,0.6622708904735493,0.3376685989679369,0.5420131559612383,16.412433327480976,0.0107871802137157
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.0,1.0,1.6870241756894444e-06,0.3356084023852779,0.9999983129758244,0.6643915976147221,0.3376685989679369,0.5420131559612383,16.412433327480976,0.0107871802137157
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.001,1.0,9.09663365777913e-06,0.3296274745131949,0.9999909033663422,0.670372525486805,0.3377696794341797,0.5420580161334427,16.39078436287097,0.0107942430059073
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.001,1.0,9.09663365777913e-06,0.3440338901595378,0.9999909033663422,0.6559661098404622,0.3377696794341797,0.5420580161334427,16.39078436287097,0.0107942430059073
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.01,1.0,0.0002067129042202,0.3220854335188445,0.9997932870957796,0.6779145664811554,0.337545209858958,0.5419417777070349,16.21159708056923,0.0108104323077329
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.01,1.0,0.0002067129042202,0.3414953350633868,0.9997932870957796,0.6585046649366132,0.337545209858958,0.5419417777070349,16.21159708056923,0.0108104323077329
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.1,1.0,0.0004089606463231,0.3400109084236089,0.9995910393536768,0.6599890915763911,0.3348684230441112,0.5407156095875969,16.160986547894453,0.0108506068743555
xorX,10,1,3,0.2,fidelity,xorX,1.0,0.1,1.0,0.0004089606463231,0.3378183294738941,0.9995910393536768,0.6621816705261059,0.3348684230441112,0.5407156095875969,16.160986547894453,0.0108506068743555
xorX,10,1,3,0.2,multi_mags,product,1.0,0.0,1.0,0.0191441934685068,0.4625282666146516,0.6742490595624981,0.482297028279038,0.0777627583033577,0.3972981167079961,6.748793369121752,0.1446468335507494
xorX,10,1,3,0.2,multi_mags,product,1.0,0.0,1.0,0.0129005660200591,0.4786769455771797,0.6894312217926721,0.5284805118512802,0.0918871347636134,0.4088984244877687,4.377039864647641,0.1076267982480757
xorX,10,1,3,0.2,multi_mags,product,1.0,0.001,1.0,0.0133217252703233,0.4446212367523609,0.7014013493684328,0.5124363587188909,0.0902066648578905,0.4040436119652476,3.3176552203272465,0.1002937176117101
xorX,10,1,3,0.2,multi_mags,product,1.0,0.001,1.0,0.0122771038014572,0.4649197773892824,0.7260219151387123,0.4930535623001276,0.0712570091323216,0.3835559744902518,6.02544492002519,0.1195020611289363
xorX,10,1,3,0.2,multi_mags,product,1.0,0.01,1.0,0.0150552167300175,0.4536597630136754,0.6732476828342724,0.4866623151436942,0.0514019885531261,0.3773446310263492,5.045843057170212,0.1070834524221262
xorX,10,1,3,0.2,multi_mags,product,1.0,0.01,1.0,0.0112792354838037,0.5197283541622678,0.6862507430589077,0.419238236143675,0.0335685187775353,0.3505943865471144,9.209897774795344,0.157652022984851
xorX,10,1,3,0.2,multi_mags,product,1.0,0.1,1.0,0.0171632903811703,0.4430193654297673,0.7926646234436393,0.5466832791444735,0.1290100204030672,0.4332739490433751,4.36622804423589,0.1054680262030622
xorX,10,1,3,0.2,multi_mags,product,1.0,0.1,1.0,0.0150591311728175,0.4295990376470079,0.7224322133510209,0.5389889823802266,0.0600470971664264,0.3843921737692611,6.320860406828575,0.1339050695211453
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.0,1.0,0.0035868444237039,0.7767800036314902,0.6456875559479213,0.092194144217866,0.0055383788083412,0.3162743070170768,11.485781223894008,0.0160642638707641
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.0,1.0,0.0035868444237039,0.7898060490666953,0.6456875559479213,0.0878929250496292,0.0055383788083412,0.3162743070170768,11.485781223894008,0.0160642638707641
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0016879432651638,0.8683933479601542,0.4895227006637971,0.0731741277784655,0.0014962804155073,0.2993376151543101,14.087505035715814,0.016027193241758
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0016879432651638,0.8686234844048677,0.4895227006637971,0.0818771472478555,0.0014962804155073,0.2993376151543101,14.087505035715814,0.016027193241758
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0019107182413335,1.0570239800576224,0.4197831697121874,0.0406837097145616,0.0009790730070204,0.2924222015105644,17.985901668006353,0.0170094408229679
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0019107182413335,1.0574552449629826,0.4197831697121874,0.0405667682737972,0.0009790730070204,0.2924222015105644,17.985901668006353,0.0170094408229679
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0025372679758242,0.9909609047780994,0.1742177239139606,0.0502802744242152,0.001067373470584,0.2940597785148352,17.16605244234493,0.0168232422202982
xorX,10,1,3,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0025372679758242,1.0010999282042374,0.1742177239139606,0.0433810996904933,0.001067373470584,0.2940597785148352,17.16605244234493,0.0168232422202982
xorX,10,1,4,0.2,fidelity,product,1.0,0.0,1.0,7.988680079029642e-05,0.0005173138080279,0.9999201131992096,0.999482686191972,0.9973273558289288,0.9452852656539604,0.001849672382424,0.0014517617653451
xorX,10,1,4,0.2,fidelity,product,1.0,0.0,1.0,1.433905806158542e-05,0.0003053897994313,0.9999856609419384,0.9996946102005686,0.9969083140811762,0.9501258245857652,0.009020026753888,0.0013871767546073
xorX,10,1,4,0.2,fidelity,product,1.0,0.001,1.0,5.9025586534255936e-05,0.0002349891884189,0.9999409744134656,0.9997650108115812,0.9984100818021132,0.9635675834191608,0.0012441293997754,0.0011573041287425
xorX,10,1,4,0.2,fidelity,product,1.0,0.001,1.0,2.2663070639583616e-05,0.0030381959387392,0.9999773369293604,0.9969618040612608,0.9649577544640636,0.900276239241882,0.0915190506279742,0.0029581621294591
xorX,10,1,4,0.2,fidelity,product,1.0,0.01,1.0,0.0001005275699589,0.0003430200070396,0.9998994724300412,0.9996569799929604,0.9986846310875872,0.9488991356729514,0.0004451790755598,0.0012488579230533
xorX,10,1,4,0.2,fidelity,product,1.0,0.01,1.0,9.836207883751058e-06,0.0001991795075834,0.9999901637921162,0.9998008204924166,0.9989945225934392,0.9539108681618512,0.0011938149253955,0.0010585103089063
xorX,10,1,4,0.2,fidelity,product,1.0,0.1,1.0,0.0001163264187115,0.0004070044030977,0.9998836735812884,0.9995929955969024,0.998129971919461,0.8834694812931497,0.0018623776098086,0.0019428261276879
xorX,10,1,4,0.2,fidelity,product,1.0,0.1,1.0,7.940816495244363e-06,0.0001060009206466,0.9999920591835048,0.9998939990793534,0.9993754477239422,0.9497931411903628,0.000918755008553,0.0010582959367605
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.0,1.0,1.7705874104656516e-06,0.341789723236784,0.9999982294125896,0.658210276763216,0.3352141956492874,0.5408649391283369,17.568119105844463,0.0108282772760241
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.0,1.0,1.7705874104656516e-06,0.3357253393687576,0.9999982294125896,0.6642746606312424,0.3352141956492874,0.5408649391283369,17.568119105844463,0.0108282772760241
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.001,1.0,1.7699755561206842e-06,0.3365226631063914,0.999998230024444,0.6634773368936085,0.3351969957474626,0.5408569536351803,17.56796087619345,0.010828376244725
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.001,1.0,1.7699755561206842e-06,0.3345254075125377,0.999998230024444,0.6654745924874623,0.3351969957474626,0.5408569536351803,17.56796087619345,0.010828376244725
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.01,1.0,1.7710362669731694e-06,0.3393434608564649,0.999998228963733,0.6606565391435351,0.3350635945868424,0.5407948039900363,17.56922325973761,0.0108286507386738
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.01,1.0,1.7710362669731694e-06,0.3433790489789875,0.999998228963733,0.6566209510210125,0.3350635945868424,0.5407948039900363,17.56922325973761,0.0108286507386738
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.1,1.0,1.0424829932631496e-06,0.3323305013244726,0.9999989575170068,0.6676694986755274,0.3379653940259471,0.5421715524221682,18.095893785318115,0.0107782468470921
xorX,10,1,4,0.2,fidelity,xorX,1.0,0.1,1.0,1.0424829932631496e-06,0.3376317098622999,0.9999989575170068,0.6623682901377,0.3379653940259471,0.5421715524221682,18.095893785318115,0.0107782468470921
xorX,10,1,4,0.2,multi_mags,product,1.0,0.0,1.0,0.0159723606807794,0.3972631354929662,0.7373012525792939,0.5759956408443319,0.1102049162926775,0.4209677932344063,4.351057539189815,0.096484924725216
xorX,10,1,4,0.2,multi_mags,product,1.0,0.0,1.0,0.0129695645339809,0.4143477567147222,0.7331645469908846,0.5398738552672051,0.0460722367297639,0.3722725527659209,9.429453718401335,0.1305974562950599
xorX,10,1,4,0.2,multi_mags,product,1.0,0.001,1.0,0.0364811199990506,0.3219713934204552,0.8708663932261447,0.7048531359946156,0.1786586612251599,0.3916299315329711,7.322480294795623,0.1405520431830227
xorX,10,1,4,0.2,multi_mags,product,1.0,0.001,1.0,0.0108626466871984,0.3874984562860855,0.7551687711889805,0.5995444846719074,0.0710280339362518,0.3930113646623615,6.141590549696986,0.1319339239366079
xorX,10,1,4,0.2,multi_mags,product,1.0,0.01,1.0,0.0148751632137813,0.4397464950387963,0.6804667518293893,0.4737380616441012,0.0314184266659255,0.3519903265463657,10.10015371010316,0.1658655830198856
xorX,10,1,4,0.2,multi_mags,product,1.0,0.01,1.0,0.0108606243398646,0.4168397279920537,0.711593194049756,0.5593307262104148,0.1258416302889453,0.3381918993432691,9.42523918780181,0.1825611307923065
xorX,10,1,4,0.2,multi_mags,product,1.0,0.1,1.0,0.0153467103622909,0.3358921195739945,0.8213932174010121,0.6611783810464672,0.2515551219850189,0.5002188421479605,2.649928381117737,0.0780001933268064
xorX,10,1,4,0.2,multi_mags,product,1.0,0.1,1.0,0.0134215625248418,0.3444409771026306,0.7990333426755106,0.6728273185909677,0.2806292560039591,0.5146961433898912,1.1202231091831505,0.0398095266955876
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.0,1.0,0.0014558080989295,1.094435756634212,0.5753624195740692,0.0318985678265331,0.0009901217178115,0.2918029383535039,18.10327124647665,0.0168491739677665
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.0,1.0,0.0014558080989295,1.0875820727849337,0.5753624195740692,0.0339916781854942,0.0009901217178115,0.2918029383535039,18.10327124647665,0.0168491739677665
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0011203909248683,1.1448341831697804,0.5925588734145364,0.0269404581343309,0.0009812549335701,0.2922067542295112,18.32216936887663,0.0167601586736532
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.001,1.0,0.0011203909248683,1.1322320030251152,0.5925588734145364,0.0308971666720463,0.0009812549335701,0.2922067542295112,18.32216936887663,0.0167601586736532
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0014934728247728,1.0944082416602188,0.6102043456054033,0.0342457476624889,0.0009886727644632,0.2917730554929836,18.086409819381416,0.0166071430611486
xorX,10,1,4,0.2,multi_mags,xorX,1.0,0.01,1.0,0.0014934728247728,1.1017563968512187,0.6102043456054033,0.0310450934143329,0.0009886727644632,0.2917730554929836,18.086409819381416,0.0166071430611486
