model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lambda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10.0,1.0,1.0,0.02,fidelity,xorX,1.0,0.1,1.0,6.863150492364414e-08,0.0049462565865379,0.9999999313684952,0.995053743413462,0.9879912764401956,0.945044908241128,8.008308774198452,0.012955036280721
xorX,10.0,1.0,1.0,0.02,fidelity,xorX,1.0,0.1,1.0,4.9767165574143846e-05,0.0064031938605548,0.999950232834426,0.9935968061394452,0.9855289800778902,0.938439816932539,2.997031800148473,0.0148326633336638
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0038948369468601,0.7001497121070133,0.9998141359711864,0.4281426421508419,0.094756023766059,0.4110959906437161,4468.455485930858,0.5232720894387579
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0029117842114197,0.3634468232453055,0.999737717568875,0.8046476396129713,0.3730535967209235,0.5585667367898524,1918.339586750232,0.1352310109790994
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0028809167076008,0.9446678064060128,0.9998646018166728,0.2584922570551573,0.0872887314744697,0.4058341458039721,4599.658229529119,0.6622914853619639
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0037624120954228,0.8146570851958672,0.9998732902346694,0.30107311452907,0.0639044594375733,0.38802644464664,5028.117466636159,0.610832855980279
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0240393390035614,0.6692448063832874,0.8590521466335653,0.5150321145009744,0.18377782416725,0.4208893007887018,3885.34882029536,0.3708247277308816
xorX,10.0,1.0,1.0,0.02,multi_mags,RK,1.0,0.1,1.0,0.0153348622801179,0.5700927285791045,0.805115475821857,0.620007835891276,0.3229489905220803,0.4747103296491747,2386.925458772917,0.2508420016036565
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0147143808738044,0.3140726229396235,0.9352713794056852,0.8198867640195742,0.5248597295283727,0.6283778001322419,1190.934640729709,0.1325570410133333
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0138725504087169,0.4686073356865046,0.8063244248910838,0.6868431191348219,0.3891821004957166,0.5658568690240237,1799.003845635233,0.1589710824298555
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0166053173335989,0.2481649185109909,0.965910814322389,0.8854768650139927,0.6952912845151609,0.7104295409535293,628.1387234734917,0.0980817071601699
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.018491461809374,0.2954819043817461,0.915767843854052,0.8502497651126342,0.6055008796049197,0.6667488951177345,874.450541812437,0.1168192444608536
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0221170557879375,0.2894216062803787,0.9394534794793602,0.8491341106829202,0.6309087925763688,0.6775749190480977,792.4516948181645,0.1162489081561068
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0138722925402361,0.4382201184964979,0.8714077638945426,0.7069033690862344,0.387001304740102,0.5649610044313444,1816.260465567897,0.155498996302541
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0176624595630052,0.376268505993339,0.8997500208739778,0.780913081920977,0.4127665881179316,0.5762603743752215,1670.0093385019147,0.1478878086530559
xorX,10.0,1.0,1.0,0.02,multi_mags,eig,1.0,0.1,1.0,0.0236713686986694,0.2785695245612081,0.9481369547477482,0.8744337727918869,0.6302336621619378,0.6772697611178005,823.7953377908533,0.1183829174499557
xorX,10.0,1.0,1.0,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.126398756722719,0.7272300873892232,7.167039645366474,0.4032439615978093,0.1182879677469954,0.4011502028908646,4417.249893324792,0.5101116846009126
xorX,10.0,1.0,1.0,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0707547582071148,0.6003167505580633,5.441488847417898,0.5871053867384154,0.274077849688884,0.5114639988457255,2684.251602961441,0.3466228633407207
xorX,10.0,1.0,1.0,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0076917455253785,0.8487313226696519,0.7065299042527193,0.2435618436268529,0.0375205252360414,0.3577793505794666,5637.316001053794,0.350113876231894
xorX,10.0,1.0,1.0,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0126638725538665,0.6147035664035643,0.7978830034400078,0.541483550700524,0.2699543565553337,0.4767659099333873,2848.2888576976043,0.3279288284398068
xorX,10.0,1.0,1.0,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0007894676015503,0.6027321805644242,0.4842082606297843,0.5329569596520153,0.2411610240147428,0.4944875297511402,2794.353815345633,0.3726892666038369
xorX,10.0,1.0,1.0,0.02,multi_mags,non_product,1.0,0.1,1.0,0.001152220191198,0.5401400354348509,0.5180017518628417,0.6265747263854194,0.2774756283561522,0.5132193640622231,2646.4610496932423,0.4228339047953887
xorX,10.0,1.0,1.0,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0022043127832779,0.6439094238212211,0.3845078933367617,0.4668351514561055,0.147354723925311,0.4411614315192688,3758.1880147656498,0.7977652483134449
xorX,10.0,1.0,1.0,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0007393752733747,0.5869183376980824,0.4481040820065016,0.5441917064269973,0.2314212617181523,0.4902270578954216,2943.1527458241667,0.3489785914109538
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0308390073605577,0.2550921155456692,0.9922028938895668,0.8815317727825785,0.6079023514406804,0.6650647068761533,895.080046013304,0.1204243775197801
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0231942927504666,0.5367560488540742,0.9938213286357256,0.5787842738136886,0.1739558875295156,0.4571585259560361,4326.176165891255,0.7145124980739631
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0187321588891365,0.5576162537455626,0.9937478036279684,0.5368731856767684,0.175665888328045,0.460413573040378,4231.303401125333,0.7986814430245915
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0246896602719935,0.7250489443352752,0.9942701979525264,0.3569979073241936,0.0622622352747427,0.3866056447170712,5526.48210702047,0.5670671264669989
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0281466066905877,0.6235522488543512,0.9940859651288962,0.467953562494072,0.1306340979412975,0.4341447641213044,4650.33976855601,0.6376919665022666
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0290489342509076,0.5289519061310572,0.993716078318901,0.5919388960032348,0.2233437637541834,0.4859447493254281,4115.005747678136,0.6133784155033905
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0250858682279174,0.3781812402239897,0.9952759259441364,0.7700234285377566,0.4110395644224613,0.5752326281946573,1826.7017942082896,0.1537178130803664
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0197821729213716,0.6137902491844713,0.9941582220719064,0.4026237721329028,0.2057653420818775,0.4765179003251363,4035.372316162901,0.6378665073388116
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0411643448754937,0.149160329679039,0.9911821342435038,0.9527984438339686,0.7975705856259172,0.7586435266057248,337.73702623024883,0.0896801404241388
xorX,10.0,1.0,1.0,0.02,multi_mags,product,1.0,0.1,1.0,0.0235535909860379,0.1384408094074355,0.9941844300000744,0.9580335647922236,0.8241586644512905,0.7818929543276081,272.7040926158813,0.0880459305360474
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0048210544808875,0.832630065231862,0.5168017018175309,0.3254814785535037,0.0734456775147552,0.3942618417338978,4822.670145877515,0.0807157635906464
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0033626208638854,0.6645641781792371,0.7409918194118614,0.4784701424937622,0.1912659610906362,0.4643541358245965,3398.156114074639,0.0676361131411073
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0035841958031178,1.0351872858827278,0.5598809072308395,0.1557723754355641,0.0167794160896229,0.3379721743736726,6242.212182687354,0.0986245734959087
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0039479906556037,0.8933447449781459,0.5787164956583571,0.1783550687749723,0.0217138108740853,0.3457985290202349,5925.188633243137,0.0894069372281882
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0033131676399981,0.8762811871246677,0.5066883271923552,0.2897994462743389,0.0606086456970726,0.3815318296286115,5150.402751483409,0.0847964086423788
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0025121102263079,1.0119420109880557,0.5778613202672392,0.1916631858280173,0.0289340684258048,0.3484540951130348,5786.882511766768,0.0890693873109111
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0069522022824959,1.032189857183669,0.1639624470454575,0.1350856734142084,0.0145038305933634,0.3352895204910153,6302.23643523036,0.0929569153789465
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0050629439214426,0.8411354275073962,0.9487056518074584,0.3347210264249348,0.0887952406440739,0.3946677753379296,4837.587597525403,0.082547952840712
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.003364462759498,0.9993907099824229,0.5101188523807481,0.202974609183114,0.0311739036012263,0.3567993799135005,5704.691211764743,0.088597046305488
xorX,10.0,1.0,1.0,0.02,multi_mags,xorX,1.0,0.1,1.0,0.0036886619984212,1.0264468345438753,0.5630400151994832,0.1706759310024899,0.0203606311980505,0.3412545688616768,5952.538198804049,0.0884598627789975
xorX,10.0,1.0,1.0,0.2,fidelity,eig,1.0,0.1,1.0,4.517673990256377e-05,0.3174292474831129,0.9999548232600974,0.682570752516887,0.3607970392778508,0.5527461768469475,22.20603023919237,0.0105656895285204
xorX,10.0,1.0,1.0,0.2,fidelity,eig,1.0,0.1,1.0,4.644735199343941e-06,0.3207000229564741,0.9999953552648008,0.6792999770435258,0.3561422161942594,0.5506326396716297,22.03596250194401,0.0105634289193215
xorX,10.0,1.0,1.0,0.2,fidelity,product,1.0,0.1,1.0,2.1003607722169804e-05,0.3383879180532829,0.9999789963922778,0.6616120819467171,0.2242661722866766,0.4685525948970644,1.5378195758141346,0.0425076735361406
xorX,10.0,1.0,1.0,0.2,fidelity,product,1.0,0.1,1.0,1.394136259680323e-05,0.4300669200947252,0.9999860586374032,0.5699330799052748,0.1281452871409743,0.4323335053730567,3.926739549956741,0.0627085734661522
xorX,10.0,1.0,1.0,0.2,fidelity,xorX,1.0,0.1,1.0,6.3965662319143135e-06,0.3320737209184429,0.999993603433768,0.6679262790815571,0.3483545677582221,0.5467445991959914,19.033567922202124,0.0108963072034175
xorX,10.0,1.0,1.0,0.2,fidelity,xorX,1.0,0.1,1.0,4.271260024557577e-07,0.331732252358731,0.9999995728739977,0.668267747641269,0.3464596645602812,0.5461533408676934,19.51431878473278,0.0109179659610096
xorX,10.0,1.0,1.0,0.2,fidelity,xorX,1.0,0.1,1.0,8.229422644112638e-06,0.3285780868308728,0.999991770577356,0.6714219131691271,0.3506530651067289,0.5480104495894911,20.81302366952736,0.0108125020335698
xorX,10.0,1.0,1.0,0.2,fidelity,xorX,1.0,0.1,1.0,0.0001216999004757,0.3250620770411631,0.9998783000995244,0.6749379229588369,0.3499982679482706,0.5477394781698754,19.938614497566554,0.010818773361968
xorX,10.0,1.0,1.0,0.2,multi_mags,eig,1.0,0.1,1.0,0.0156512754884365,0.4982472028693492,0.9326972847543712,0.5562080902626911,0.174654684036024,0.4594034186126832,0.8908995332557426,0.0196666125824559
xorX,10.0,1.0,1.0,0.2,multi_mags,eig,1.0,0.1,1.0,0.0134372212998621,0.5312508348544129,0.9048558520568591,0.4408317506790884,0.1380382666664486,0.4331991060967547,0.6707102558171114,0.0203423326163437
xorX,10.0,1.0,1.0,0.2,multi_mags,product,1.0,0.1,1.0,0.0152662690952731,0.5453463490298206,0.7414646088897107,0.4475479225456679,0.0675979122092701,0.3893416161680969,2.3960507124953474,0.0745711696951616
xorX,10.0,1.0,1.0,0.2,multi_mags,product,1.0,0.1,1.0,0.0222676176139372,0.5791908015249736,0.6451699501123322,0.4279855317069426,0.0789198230144599,0.3867184577951246,5.938720810155201,0.078295970111079
xorX,10.0,1.0,1.0,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0059221462657349,0.8707213417963942,0.4929307781013151,0.1503065161275441,0.0123361553487496,0.330756811273595,12.28665751770036,0.0161890181906178
xorX,10.0,1.0,1.0,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0037339204869425,0.7605629797084157,0.4941878161744564,0.1208463433087315,0.0083389517335802,0.3219803851555728,12.854203849196583,0.017337621031446
xorX,10.0,1.0,1.0,0.2,multi_mags,xorX,1.0,0.1,1.0,0.0042040511863732,0.8170121987649059,0.6246650992056342,0.1727456582795623,0.0135671703323927,0.3322603537529981,13.117853180452428,0.0163552490293133
xorX,10.0,1.0,1.0,0.2,multi_mags,xorX,1.0,0.1,1.0,0.007511920575159,0.8465798515415176,0.515832747918186,0.0721621191585186,0.0016128129727955,0.3017930703978829,12.263542422786555,0.017403839139995
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,0.0001090720014246,0.0271184863775436,0.9998909279985754,0.9728815136224565,0.9362683375628548,0.8677149037580758,46.47022347060056,0.0218845052086611
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,0.0001090720014246,0.0279869204082857,0.9998909279985754,0.9720130795917142,0.9362683375628548,0.8677149037580758,46.47022347060056,0.0218845052086611
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,5.900172507788959e-06,0.0078200649914859,0.9999940998274922,0.992179935008514,0.9804260869545725,0.9071895671675632,0.1078964733703251,0.0167217774480655
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,5.900172507788959e-06,0.0079073033230575,0.9999940998274922,0.9920926966769424,0.9804260869545725,0.9071895671675632,0.1078964733703251,0.0167217774480655
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,1.9170839048565647e-05,0.0073692729139764,0.9999808291609514,0.9926307270860236,0.9823444458960554,0.9139932008134966,0.1291895196617565,0.0146759624209199
xorX,10.0,1.0,2.0,0.02,fidelity,RK,1.0,0.1,1.0,1.9170839048565647e-05,0.0071046481990956,0.9999808291609514,0.9928953518009044,0.9823444458960554,0.9139932008134966,0.1291895196617565,0.0146759624209199
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,6.148102194014626e-08,0.0076440193824259,0.999999938518978,0.992355980617574,0.979318631147388,0.9229002320401324,3.8516259475522814,0.0147155642716453
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,6.148102194014626e-08,0.0075220836293519,0.999999938518978,0.992477916370648,0.979318631147388,0.9229002320401324,3.8516259475522814,0.0147155642716453
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,3.2706250350900135e-05,0.0068849575798378,0.9999672937496492,0.993115042420162,0.983725234201525,0.9327422054819448,2.5535846472217525,0.0137312676251194
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,8.167898353894643e-06,0.0054902825629002,0.999991832101646,0.9945097174370996,0.9870311488274406,0.9428583006210912,6.017256278046005,0.0121525250342867
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,8.167898353894643e-06,0.005480980927365,0.999991832101646,0.994519019072635,0.9870311488274406,0.9428583006210912,6.017256278046005,0.0121525250342867
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,1.0186204923989808e-07,0.0055905172263975,0.9999998981379508,0.9944094827736024,0.9860362573529212,0.9391189123169909,5.197652898024264,0.0128165249997374
xorX,10.0,1.0,2.0,0.02,fidelity,eig,1.0,0.1,1.0,1.0186204923989808e-07,0.0057585939997175,0.9999998981379508,0.9942414060002824,0.9860362573529212,0.9391189123169909,5.197652898024264,0.0128165249997374
xorX,10.0,1.0,2.0,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.1381046183256417e-07,0.0066352180987471,0.9999998861895382,0.9933647819012528,0.983737272827204,0.9345512946143136,0.0708644318854552,0.0133465354043075
xorX,10.0,1.0,2.0,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.518690147203301e-08,0.0068241031894717,0.9999999048130984,0.9931758968105282,0.9824179430827672,0.9272739881356664,0.1442119191573375,0.0147191148763949
xorX,10.0,1.0,2.0,0.02,fidelity,non_product,1.0,0.1,1.0,0.0001710368794511,0.0001905028799573,0.9998289631205488,0.9998094971200426,0.9995309064721872,0.9873106603776416,0.0142711174755362,0.0023870613997814
xorX,10.0,1.0,2.0,0.02,fidelity,non_product,1.0,0.1,1.0,1.723381832352544e-06,1.85748594216939e-06,0.9999982766181676,0.9999981425140578,0.999995803419832,0.998033243416246,0.0004504835602958,0.000435785610992
xorX,10.0,1.0,2.0,0.02,fidelity,non_product,1.0,0.1,1.0,6.755611730024924e-07,6.62589060285157e-07,0.999999324438827,0.9999993374109396,0.999998870069838,0.992832074542646,0.0001562999892818,0.0008907233569104
xorX,10.0,1.0,2.0,0.02,fidelity,non_product,1.0,0.1,1.0,2.00263079741525e-06,2.1152851429340203e-06,0.9999979973692026,0.9999978847148572,0.9999952994109722,0.9743158542285332,0.0004802978916084,0.0027575372463778
xorX,10.0,1.0,2.0,0.02,fidelity,product,1.0,0.1,1.0,0.0001679327833166,0.0146344490506525,0.9998320672166834,0.9853655509493474,0.9465014548266464,0.844630065493167,46.571928740454936,0.051357179678914
xorX,10.0,1.0,2.0,0.02,fidelity,product,1.0,0.1,1.0,1.8850460363761808e-06,0.0172534823273725,0.9999981149539636,0.9827465176726274,0.9413380596850088,0.8645035397610523,76.90557242573952,0.0462294420335519
xorX,10.0,1.0,2.0,0.02,fidelity,product,1.0,0.1,1.0,3.000272331288301e-05,0.0083928459676919,0.9999699972766872,0.991607154032308,0.9681699688651046,0.9093330249702268,23.966208707426453,0.0338674952792202
xorX,10.0,1.0,2.0,0.02,fidelity,product,1.0,0.1,1.0,0.000915611007476,0.014896149375886,0.999084388992524,0.985103850624114,0.9403905872109072,0.876929381551533,47.30077386830831,0.0460526791195617
