length,dot_size,alpha,time_interval,evol_num,sample_num,train_set_type,loss,gate_fidelity,spectrum_diff,train_loss,test_loss,train_fidelity,test_fidelity
10,3.0,0.75,0.2,40.0,2.0,product,multi_mags,0.9226250728791416,0.0093402342286631,0.0081194335863689,0.1040967072895865,0.9996281569343868,0.9846307684104596
10,3.0,0.75,0.2,40.0,3.0,product,multi_mags,0.8991140230183641,0.0146889781921653,0.0105076368376952,0.1477958952514914,0.99932735850284,0.9509927207877626
10,3.0,0.75,0.2,40.0,4.0,product,multi_mags,0.9279012861100124,0.0140625381466449,0.0121465165646059,0.1291086241109365,0.9995934551324124,0.9726364686429948
10,3.0,0.75,0.2,40.0,5.0,product,multi_mags,0.9328301410824872,0.0087941325203078,0.012891210900498,0.1088592550147779,0.9997688148740052,0.971696235752026
10,3.0,0.75,0.2,40.0,6.0,product,multi_mags,0.9216800327536722,0.0095477006426823,0.0069468035997147,0.0939039170296766,0.9999398116981524,0.9701842981951324
10,3.0,0.75,0.2,40.0,7.0,product,multi_mags,0.938972582032456,0.0133313603726416,0.0105501308261206,0.1441251128983914,0.9997653729960014,0.961791883101636
10,3.0,0.75,0.2,40.0,8.0,product,multi_mags,0.9248576778580576,0.0063258236930628,0.0105948650633561,0.1209599370131436,0.9998715191982276,0.9666727104750036
10,3.0,0.75,0.2,40.0,9.0,product,multi_mags,0.9367626839418992,0.0176501054521999,0.0291809002377132,0.149956508057609,0.9991053837251196,0.9477514183297796
10,3.0,0.75,0.2,40.0,10.0,product,multi_mags,0.928758955936192,0.020011417781354,0.009752979048035,0.108644583831765,0.999897539933136,0.9752697453378676
10,3.0,0.75,0.2,50.0,1.0,product,multi_mags,0.899528904159331,0.0175405121578627,0.0081565459162264,0.0841701577269155,0.9997712896574196,0.965793275126287
10,3.0,0.75,0.2,50.0,2.0,product,multi_mags,0.9434002815985942,0.0133812078430769,0.0115674371372614,0.1177276735984107,0.9994125288155888,0.9432905499245088
10,3.0,0.75,0.2,50.0,3.0,product,multi_mags,0.8982699582756201,0.0080038518696162,0.0135570292966015,0.1564393077628134,0.999626584632494,0.940520691422188
10,3.0,0.75,0.2,50.0,4.0,product,multi_mags,0.916345484832568,0.017188774804204,0.0108430963211637,0.1115899287677093,0.9994377600239652,0.9614271449572334
10,3.0,0.75,0.2,50.0,5.0,product,multi_mags,0.9174073850522292,0.0084930438072341,0.0151100994284285,0.0901589636831896,0.9995754912586708,0.9641329731183832
10,3.0,0.75,0.2,50.0,6.0,product,multi_mags,0.91472103645854,0.0067918721969283,0.0137337034520551,0.1614938466882068,0.9997967120481784,0.934514552069331
10,3.0,0.75,0.2,50.0,7.0,product,multi_mags,0.9294888128688898,0.0086878024062623,0.0099749140691227,0.1121956310578965,0.9998237253941756,0.9563749617461944
10,3.0,0.75,0.2,50.0,8.0,product,multi_mags,0.9345342111561872,0.0131671085365087,0.0121246993479949,0.1146347590311645,0.9998369520172832,0.9679241362513388
10,3.0,0.75,0.2,50.0,9.0,product,multi_mags,0.906776702138264,0.0071195051324615,0.0136636686026177,0.1385434660882409,0.9998011497793644,0.9583452004525675
10,3.0,0.75,0.2,50.0,10.0,product,multi_mags,0.9318390307566664,0.0177054327127844,0.0157572859630521,0.1006835728095734,0.9997342316654686,0.9786662596955928
10,3.0,0.75,0.2,60.0,1.0,product,multi_mags,0.9345757678166632,0.0110588423542796,0.0084229697651923,0.0711356734371571,0.999839554722216,0.9803847543687808
10,3.0,0.75,0.2,60.0,2.0,product,multi_mags,0.92252167514783,0.0169464155047216,0.0138008184585972,0.1263358214280053,0.9993433172211144,0.9635000428431658
10,3.0,0.75,0.2,60.0,3.0,product,multi_mags,0.931596727591124,0.010705592057972,0.0126940970506128,0.053165079983088,0.9996251118991004,0.9673798396971308
10,3.0,0.75,0.2,60.0,4.0,product,multi_mags,0.8856036797071501,0.0122338157214683,0.0118432659817637,0.1267718148556779,0.999507760249525,0.9772125223358504
10,3.0,0.75,0.2,60.0,5.0,product,multi_mags,0.9001917724152372,0.0188852892705315,0.0078465821524499,0.0402806937722918,0.9997184844207634,0.9874038537955174
10,3.0,0.75,0.2,60.0,6.0,product,multi_mags,0.910499873789501,0.0155081873039271,0.0093570251010969,0.0901365051101943,0.9999043674661776,0.963810540879874
10,3.0,0.75,0.2,60.0,7.0,product,multi_mags,0.9131638683092616,0.0108077739154407,0.0097430004751005,0.0915636407598667,0.9998967515647394,0.9610703329128796
10,3.0,0.75,0.2,60.0,8.0,product,multi_mags,0.9523328655721288,0.0075458944815542,0.0113021147163445,0.0896906558799713,0.9998610337331169,0.974301464408185
10,3.0,0.75,0.2,60.0,9.0,product,multi_mags,0.9498488664698072,0.0057264390219561,0.0083848175951982,0.1139950469795394,0.9999223500573504,0.9681036611353891
10,3.0,0.75,0.2,60.0,10.0,product,multi_mags,0.9017054323537524,0.00855493475086,0.0209473570954543,0.0950028934027549,0.9995281190324936,0.9852050909247936
10,3.0,0.75,0.2,70.0,1.0,product,multi_mags,0.8976186817375529,0.016513362480715,0.0156428377979189,0.1596759577146508,0.9983531334887475,0.9305041355635716
10,3.0,0.75,0.2,70.0,2.0,product,multi_mags,0.9167943054099028,0.0100403448223192,0.0101511124161988,0.1333435756451143,0.9993332685996832,0.9717381395931528
10,3.0,0.75,0.2,70.0,3.0,product,multi_mags,0.9362906821699624,0.0109935104850002,0.0126343389619685,0.1803346018127661,0.9995068350701282,0.9620362232140068
10,3.0,0.75,0.2,70.0,4.0,product,multi_mags,0.9279227649991868,0.0113632007986042,0.0098783158661686,0.0453513676167761,0.9997593669209188,0.9887144646421342
10,3.0,0.75,0.2,70.0,5.0,product,multi_mags,0.8939784036376268,0.0110865946532279,0.0131788499097105,0.2037158620952552,0.9996874261264668,0.9467319225183518
10,3.0,0.75,0.2,70.0,6.0,product,multi_mags,0.9324540105033504,0.01374524370795,0.0147106241718111,0.1055285393282793,0.9997521962870763,0.983982162770172
10,3.0,0.75,0.2,70.0,7.0,product,multi_mags,0.9671074856152028,0.0066635387218457,0.0094427189119854,0.1124240810959121,0.9998756389044364,0.9745022414485124
10,3.0,0.75,0.2,70.0,8.0,product,multi_mags,0.9343142699721744,0.0105410873563323,0.0154740602192801,0.119602363184132,0.9997412558668132,0.9671180737123576
10,3.0,0.75,0.2,70.0,9.0,product,multi_mags,0.9142404962778388,0.0096088746685188,0.0114904641896995,0.1476620131451929,0.9998602785141923,0.9369935666338036
10,3.0,0.75,0.2,70.0,10.0,product,multi_mags,0.94735149207834,0.0082838088738233,0.0106925616895341,0.1633041315169139,0.9998760284369412,0.964923288626326
10,3.0,0.75,0.2,80.0,1.0,product,multi_mags,0.9002445191424245,0.0124530056744529,0.0065406916380071,0.1439670045287479,0.9996149012013924,0.9440324493606004
10,3.0,0.75,0.2,80.0,2.0,product,multi_mags,0.9328153892200108,0.0103945510571342,0.0101535256199553,0.1469682980818621,0.9992056703164658,0.9498181899502834
10,3.0,0.75,0.2,80.0,3.0,product,multi_mags,0.903100206791034,0.0125796236997026,0.01288385064688,0.1077287080975876,0.999589755229744,0.9803088220871276
10,3.0,0.75,0.2,80.0,4.0,product,multi_mags,0.9210700516463776,0.0136084785874244,0.012434215454021,0.148538700342734,0.9996590168651333,0.9561508529751817
10,3.0,0.75,0.2,80.0,5.0,product,multi_mags,0.9345436941536728,0.0071508585194137,0.0134643922954019,0.1590483693314489,0.999726520883978,0.9465478507885304
10,3.0,0.75,0.2,80.0,6.0,product,multi_mags,0.9381633629187944,0.0049834044311273,0.01005433077425,0.1214952746760926,0.9998242581448198,0.9750186157523808
10,3.0,0.75,0.2,80.0,7.0,product,multi_mags,0.9370501803275072,0.009786380246508,0.010907395139434,0.0940349839174845,0.9998704124220252,0.9782185137494164
10,3.0,0.75,0.2,80.0,8.0,product,multi_mags,0.922614371909915,0.0134756006057521,0.0102334737797174,0.0681388205266477,0.9998733359164554,0.9899979099236612
10,3.0,0.75,0.2,80.0,9.0,product,multi_mags,0.8854617790090903,0.0092061136693681,0.0085718892579268,0.1511102517571259,0.9999197258543676,0.9667195154593372
10,3.0,0.75,0.2,80.0,10.0,product,multi_mags,0.9164119918309306,0.0198665480729155,0.0133830278902302,0.1389175553669367,0.999807048099272,0.9667026182013276
10,3.0,0.75,0.2,90.0,1.0,product,multi_mags,0.8886270380598621,0.0090364721592645,0.0152144395779624,0.1127030162073508,0.9988700661999664,0.9685227807297192
10,3.0,0.75,0.2,90.0,2.0,product,multi_mags,0.9345470620041938,0.010378203225591,0.0188674207149489,0.1208976926893036,0.9989666232099385,0.9422473474223644
10,3.0,0.75,0.2,90.0,3.0,product,multi_mags,0.9212610508360513,0.0142309621970289,0.0176152350210623,0.042425167615538,0.9995293984100132,0.987441747266547
10,3.0,0.75,0.2,90.0,4.0,product,multi_mags,0.942807116899718,0.0078168052616426,0.0115702778573636,0.0677799781438136,0.9994393841081876,0.9816230504541804
10,3.0,0.75,0.2,90.0,5.0,product,multi_mags,0.9032903658707658,0.0096618809024912,0.0116634779249808,0.1359796708396119,0.9996097556948887,0.9650474955519316
10,3.0,0.75,0.2,90.0,6.0,product,multi_mags,0.9371310370331684,0.0155523105634172,0.0158451378647066,0.1594639924741701,0.999610444793207,0.9520367768848228
10,3.0,0.75,0.2,90.0,7.0,product,multi_mags,0.9240238745934756,0.0144773532708629,0.0129776599114496,0.1223124915615502,0.9998183204475076,0.9567888749128024
10,3.0,0.75,0.2,90.0,8.0,product,multi_mags,0.9111138080484086,0.0204467629171329,0.0100911328373238,0.1553607878625885,0.9998901934528954,0.9669894493876894
10,3.0,0.75,0.2,90.0,9.0,product,multi_mags,0.911315501795298,0.0110535114583933,0.0087999203451937,0.1293800299990056,0.9998883688276644,0.9769863793851832
10,3.0,0.75,0.2,90.0,10.0,product,multi_mags,0.8969424596871635,0.006882165686278,0.0139611154376409,0.1121182436695416,0.999697335890458,0.983852160361002
10,3.0,0.75,0.2,100.0,1.0,product,multi_mags,0.92507389716731,0.0068875063570344,0.008341190448598,0.0579445372431334,0.9998475401919812,0.97981112263809
10,3.0,0.75,0.2,100.0,2.0,product,multi_mags,0.9370596712096452,0.0124917851181026,0.0112229485411243,0.0623484321140447,0.9990998225178944,0.983467270699128
10,3.0,0.75,0.2,100.0,3.0,product,multi_mags,0.8988681562284657,0.022563216952635,0.0129501844518982,0.1983135242132676,0.999392203659914,0.9506657942679791
10,3.0,0.75,0.2,100.0,4.0,product,multi_mags,0.8816449912790894,0.0178654456244506,0.010124675179886,0.1619515110248942,0.999652714907825,0.9526480567725226
10,3.0,0.75,0.2,100.0,5.0,product,multi_mags,0.9166004426018703,0.0113005733110458,0.0128200725289801,0.1054012205898209,0.9997012172912282,0.9743852638430162
10,3.0,0.75,0.2,100.0,6.0,product,multi_mags,0.93889986948694,0.0178541822414509,0.0287298050107493,0.1307346245607035,0.9990088216982664,0.9765446622398696
10,3.0,0.75,0.2,100.0,7.0,product,multi_mags,0.9545327430109096,0.0106632079840792,0.0092041980530557,0.1247827233270071,0.999900011810582,0.9759754569490368
10,3.0,0.75,0.2,100.0,8.0,product,multi_mags,0.9395869204962228,0.010429492517735,0.011564968402485,0.1399111547575277,0.9998500597012212,0.9609757481873332
10,3.0,0.75,0.2,100.0,9.0,product,multi_mags,0.9477264128155732,0.0110278202087636,0.0109521163207377,0.1033627857827716,0.9998608574755422,0.962735018522969
10,3.0,0.75,0.2,100.0,10.0,product,multi_mags,0.9430349348964864,0.0144060060297728,0.0069389176460023,0.1350169847727831,0.9999378985168418,0.9515069143362866
10,3.0,0.75,0.3,1.0,1.0,product,multi_mags,0.870584142456743,0.0140496555982906,0.0092653329337424,0.1217877146291938,0.9484362345615388,0.969671295848996
10,3.0,0.75,0.3,2.0,1.0,product,multi_mags,0.716587698685524,0.0217564574196816,0.0164105776825838,0.2254559998233347,0.9893049903929916,0.8807197651150594
10,3.0,0.75,0.3,3.0,1.0,product,multi_mags,0.7251266179952232,0.0313899059376562,0.0070537370830781,0.2572363172172484,0.9941213167652754,0.8288866624677699
10,3.0,0.75,0.3,4.0,1.0,product,multi_mags,0.6363080412087819,0.0321303659654636,0.0086280360211079,0.2782058903069019,0.997429163792075,0.8810727874800895
10,3.0,0.75,0.3,5.0,1.0,product,multi_mags,0.7485068678852117,0.0189934240543249,0.0093153860010094,0.2179272938789704,0.9881551350893568,0.9131128855263244
10,3.0,0.75,0.3,6.0,1.0,product,multi_mags,0.7565091937070698,0.0175811576427468,0.0085639650764563,0.234667319673319,0.9953648510256524,0.9104017462338758
10,3.0,0.75,0.3,7.0,1.0,product,multi_mags,0.6690635548370424,0.0376896233947981,0.0078950473015203,0.1825043402035984,0.992711694860045,0.935028923435497
10,3.0,0.75,0.3,8.0,1.0,product,multi_mags,0.7901313858576428,0.0237752762834035,0.007946554061111,0.1653390477486818,0.99874436149595,0.915797766944659
10,3.0,0.75,0.3,9.0,1.0,product,multi_mags,0.633047734373475,0.0292105719582094,0.0082578819073958,0.1956367381729409,0.9974142459327066,0.8831782502036913
10,3.0,0.75,0.3,10.0,1.0,product,multi_mags,0.8396021830369267,0.0189683857388654,0.0085329555532193,0.1943810122523833,0.9987192132533166,0.9172526249536191
10,3.0,0.75,0.3,20.0,1.0,product,multi_mags,0.8353020317782863,0.0135400275295809,0.0082441365589758,0.2622863727979086,0.9996719610010872,0.8899387769604491
10,3.0,0.75,0.3,30.0,1.0,product,multi_mags,0.7920575355018427,0.0140999621124178,0.0073604233380199,0.2750867225015919,0.999793521792272,0.9054217135696868
10,3.0,0.75,0.3,40.0,1.0,product,multi_mags,0.753298259628192,0.0111579223894236,0.0304217156869415,0.1827025104737359,0.9976863453669398,0.9003774181858623
10,3.0,0.75,0.3,50.0,1.0,product,multi_mags,0.8001805297700785,0.0087212408518542,0.0105204600427994,0.1948103454500284,0.9992804588961554,0.9169216776491164
10,3.0,0.75,0.3,60.0,1.0,product,multi_mags,0.893511834088393,0.0056574271167951,0.0131982256282932,0.1076616409411167,0.9988270320115702,0.9706893791479484
10,3.0,0.75,0.3,70.0,1.0,product,multi_mags,0.7535493512611108,0.0083769470182136,0.0102465122055712,0.1678046234808499,0.9996707895942244,0.9122631416218244
10,3.0,0.75,0.3,80.0,1.0,product,multi_mags,0.8567195042063309,0.007998181130941,0.0140505436916597,0.070321123422039,0.9993097228141672,0.987714167119087
10,3.0,0.75,0.3,90.0,1.0,product,multi_mags,0.8548007804544023,0.0099439260280361,0.0109537269588603,0.166996535712738,0.9992716786940646,0.95208763794272
10,3.0,0.75,0.3,100.0,1.0,product,multi_mags,0.8179529539369917,0.0127230257222959,0.012295438078688,0.1488105185832079,0.9990700187125536,0.9060308788550628
10,3.0,0.75,0.4,1.0,1.0,product,multi_mags,0.3257695061569423,0.0489458528064063,0.0132256343386555,0.3639314518328502,0.8737421177917597,0.7644184705058304
10,3.0,0.75,0.4,2.0,1.0,product,multi_mags,0.3617001659500244,0.0377894533500313,0.0102220824341657,0.3637064848626071,0.9602726282935018,0.8296428902779449
10,3.0,0.75,0.4,3.0,1.0,product,multi_mags,0.5262238775024237,0.024098080122983,0.0170397358598846,0.3286461298072021,0.9956623133460362,0.701362600338499
10,3.0,0.75,0.4,4.0,1.0,product,multi_mags,0.595743997977566,0.0196905635210037,0.0094733181906332,0.4090898899368672,0.9985523203484364,0.7226128282104254
10,3.0,0.75,0.4,5.0,1.0,product,multi_mags,0.6210796185392926,0.009151515021785,0.0093990970518477,0.2294193681644037,0.97038261895536,0.8500298120856117
10,3.0,0.75,0.4,6.0,1.0,product,multi_mags,0.473593374506367,0.0261292905592212,0.0073145308911589,0.314449083795543,0.9996406749302646,0.7686931857589125
10,3.0,0.75,0.4,7.0,1.0,product,multi_mags,0.3323053069411375,0.0319489001418953,0.0084147226370664,0.1980734543163981,0.9793122735254666,0.855755777609795
10,3.0,0.75,0.4,8.0,1.0,product,multi_mags,0.7286176290354041,0.0090776692342035,0.008281229353145,0.1956916512830609,0.9985753920973454,0.9151565135339984
10,3.0,0.75,0.4,9.0,1.0,product,multi_mags,0.6221793617425604,0.0131367019819221,0.0084867856971485,0.4481396737315677,0.9993805250286611,0.693291110383432
10,3.0,0.75,0.4,10.0,1.0,product,multi_mags,0.4408146126413064,0.0336519313263035,0.00776291206615,0.3610361090691326,0.999602528015543,0.7402948804928383
10,3.0,0.75,0.4,20.0,1.0,product,multi_mags,0.6425199922199462,0.0098161368627485,0.0086043413047277,0.2007579677136685,0.9995462210673886,0.91178058848279
10,3.0,0.75,0.4,30.0,1.0,product,multi_mags,0.6203099805150146,0.0174581698596055,0.0128163008148578,0.251806264075725,0.9993828926504784,0.90700945954671
10,3.0,0.75,0.4,40.0,1.0,product,multi_mags,0.6843210295674211,0.0123345193010773,0.0088448412059551,0.3106465850227921,0.9996120513833058,0.7945728552095576
10,3.0,0.75,0.4,50.0,1.0,product,multi_mags,0.4247399855601885,0.045565171121989,0.006945376384769,0.3848813939762818,0.9998629954785916,0.7346452522690435
10,3.0,0.75,0.4,60.0,1.0,product,multi_mags,0.7589312654416764,0.0102288780326422,0.017367020741993,0.1160214881948487,0.999498046308939,0.9083091371166084
10,3.0,0.75,0.4,70.0,1.0,product,multi_mags,0.780596632671836,0.0076083736347847,0.0158541141101951,0.1561185984717523,0.9992184859085236,0.9606016822247552
10,3.0,0.75,0.4,80.0,1.0,product,multi_mags,0.7723596675667013,0.0166482918654861,0.0120308700684734,0.1414194508714979,0.999109696105209,0.9268220669074076
10,3.0,0.75,0.4,90.0,1.0,product,multi_mags,0.6439548485343607,0.0176217801147565,0.0121197813922645,0.3600463042428334,0.9994148000021592,0.772352938440342
10,3.0,0.75,0.4,100.0,1.0,product,multi_mags,0.7324950215427174,0.0135020666583404,0.0242789979419481,0.3182847267079812,0.998501464095284,0.8376533493548153
10,3.0,0.75,0.5,1.0,1.0,product,multi_mags,0.4690664781055473,0.0185918157731875,0.011733228026927,0.3258920722095988,0.8971271718484795,0.7416356892306074
10,3.0,0.75,0.5,2.0,1.0,product,multi_mags,0.3844331536319382,0.0230607353868132,0.0119425293799224,0.5296897428192551,0.9409824983514092,0.5569093741951405
10,3.0,0.75,0.5,3.0,1.0,product,multi_mags,0.3512611257400677,0.0268899107465792,0.0136926910998274,0.5018888536776925,0.981903822015108,0.6967267866523935
10,3.0,0.75,0.5,4.0,1.0,product,multi_mags,0.4154143833988272,0.0302388606559627,0.0092035748339809,0.3485006108601645,0.9943460229684044,0.8137329617363152
10,3.0,0.75,0.5,5.0,1.0,product,multi_mags,0.4227291816607385,0.0209261589140745,0.0081741507884273,0.3252794561269462,0.9813266517144026,0.7054247079437898
10,3.0,0.75,0.5,6.0,1.0,product,multi_mags,0.4839187987793764,0.0266468906326889,0.009406844201652,0.3856110155219936,0.9859729670342616,0.6954571356696604
10,3.0,0.75,0.5,7.0,1.0,product,multi_mags,0.6630941928243326,0.0137277326934865,0.0089131065741699,0.17136436066632,0.9991601088622312,0.93278807972171
10,3.0,0.75,0.5,8.0,1.0,product,multi_mags,0.5785458288638263,0.0078357540752729,0.0083611317949553,0.2562865195426239,0.996599898517177,0.7560875113542873
10,3.0,0.75,0.5,9.0,1.0,product,multi_mags,0.6742181075040563,0.0095181656672713,0.0087850335626577,0.3607968375012421,0.998968555487016,0.7515536899360673
10,3.0,0.75,0.5,10.0,1.0,product,multi_mags,0.5911854244648544,0.0112524687380618,0.0077274146848017,0.3267285736109904,0.999167093128661,0.8387197350848028
10,3.0,0.75,0.5,20.0,1.0,product,multi_mags,0.6590113701332249,0.0169790095783431,0.0077364435018674,0.2785324889325442,0.9998493696772002,0.7233560993212612
10,3.0,0.75,0.5,30.0,1.0,product,multi_mags,0.715344048903084,0.0103290687239244,0.0148272642551242,0.1550020672370161,0.9989354769313552,0.9031560308027874
10,3.0,0.75,0.5,40.0,1.0,product,multi_mags,0.4828894719009401,0.0162183824189054,0.0118103899490653,0.3802323130131118,0.9994693581279508,0.7603485253271299
10,3.0,0.75,0.5,50.0,1.0,product,multi_mags,0.601330043194624,0.0074297025848845,0.0163106480076842,0.1697719448316086,0.999103819654188,0.7890639530197294
10,3.0,0.75,0.5,60.0,1.0,product,multi_mags,0.5491939618669516,0.013814974338448,0.0113356414341757,0.3290989185091734,0.9991221133158042,0.8547362528467468
10,3.0,0.75,0.5,70.0,1.0,product,multi_mags,0.4602775446119724,0.0265109317357337,0.0096095088952356,0.371415479312869,0.9996390555445864,0.7072431462900409
10,3.0,0.75,0.5,80.0,1.0,product,multi_mags,0.6144305632736861,0.0114724624277075,0.0158813576145499,0.445191216213584,0.9992486455158186,0.814578582743011
10,3.0,0.75,0.5,90.0,1.0,product,multi_mags,0.7091640337970421,0.0073080753772627,0.0078322507513978,0.3441569489410067,0.9998028844329084,0.8779489973199708
10,3.0,0.75,0.5,100.0,1.0,product,multi_mags,0.6034644643590409,0.0178417240142307,0.0089812035329086,0.3883713926747437,0.9994311303614236,0.7791546945979865
10,3.0,0.75,0.6,1.0,1.0,product,multi_mags,0.5541215398553161,0.0095872617068701,0.0140974183264353,0.2940645396790242,0.9924918146317848,0.8492569699182693
10,3.0,0.75,0.6,2.0,1.0,product,multi_mags,0.2923211699810568,0.0096241565237325,0.0148637414661603,0.4044705079045295,0.9821979329994206,0.6853543070055644
10,3.0,0.75,0.6,3.0,1.0,product,multi_mags,0.2801826098467452,0.0258105453520664,0.0095382067169672,0.3649169661306537,0.8841898832754321,0.7772174790587704
10,3.0,0.75,0.6,4.0,1.0,product,multi_mags,0.391217522070087,0.0191509381913391,0.0083340585674339,0.3160918617502053,0.9835399485603116,0.6727755172599182
10,3.0,0.75,0.6,5.0,1.0,product,multi_mags,0.422451898647075,0.011340367106339,0.00832689666244,0.3819060442735723,0.9874310884150824,0.6690263682918056
10,3.0,0.75,0.6,6.0,1.0,product,multi_mags,0.5767198068594404,0.0131810897249887,0.0084065214674531,0.4809157558751393,0.9963076908279164,0.6329694075411577
10,3.0,0.75,0.6,7.0,1.0,product,multi_mags,0.2733967802060602,0.0105583032755863,0.0082601509250125,0.295351276025496,0.9973054350332984,0.5632978722120996
10,3.0,0.75,0.6,8.0,1.0,product,multi_mags,0.3371514511919017,0.0140358000382454,0.0073987973567052,0.3917941831631343,0.9992135792495728,0.8137064478235199
10,3.0,0.75,0.6,9.0,1.0,product,multi_mags,0.4041811362813899,0.0198275362613147,0.0079042902647454,0.4380481354380427,0.9993870568980152,0.6918570041799257
10,3.0,0.75,0.6,10.0,1.0,product,multi_mags,0.5259606791508954,0.0090297250469847,0.0084587485104562,0.2428642578274578,0.9903008345380648,0.7563713745588664
10,3.0,0.75,0.6,20.0,1.0,product,multi_mags,0.5254837749301019,0.0111152477581359,0.0083583115203504,0.3355106954581926,0.9997308556144756,0.7805942361728175
10,3.0,0.75,0.6,30.0,1.0,product,multi_mags,0.6214930538443248,0.0131847711441961,0.008248261953121,0.4011136417017847,0.999865880781121,0.6787340972580506
10,3.0,0.75,0.6,40.0,1.0,product,multi_mags,0.4098828515101097,0.0107727415531733,0.0246950510739278,0.1917334310717269,0.9987583228905468,0.868832569584957
10,3.0,0.75,0.6,50.0,1.0,product,multi_mags,0.4366407509900865,0.0097337782012432,0.0132952363430463,0.3680697850842176,0.9993980183415286,0.7801277731531714
10,3.0,0.75,0.6,60.0,1.0,product,multi_mags,0.3084487669130689,0.0101253670472501,0.0155419136578515,0.3684694488626794,0.9994137430095564,0.6687015817755774
10,3.0,0.75,0.6,70.0,1.0,product,multi_mags,0.5338539629603006,0.0139672231092493,0.0096236409239154,0.4204491796008851,0.9994357594114828,0.7088335504801656
10,3.0,0.75,0.6,80.0,1.0,product,multi_mags,0.4470193724080035,0.0126231908514042,0.0168237535994763,0.3359551667950759,0.9994347822539628,0.6123790763724276
10,3.0,0.75,0.6,90.0,1.0,product,multi_mags,0.4948637766132731,0.007656899835262,0.0184148263449919,0.2563382086037097,0.9994672414325344,0.7694231675367242
10,3.0,0.75,0.6,100.0,1.0,product,multi_mags,0.500737892994399,0.0064661388994954,0.0105517392190407,0.2580380297408141,0.9993788008087447,0.8761919506851554
10,3.0,0.75,0.7,1.0,1.0,product,multi_mags,0.1933128934602174,0.0265150811091783,0.0134928467817244,0.5192193395774037,0.9058148763328756,0.6655249224439161
10,3.0,0.75,0.7,2.0,1.0,product,multi_mags,0.2423428567904624,0.0202296223670287,0.0115015317730358,0.3216073631306391,0.9249618831163022,0.6873089654947233
10,3.0,0.75,0.7,3.0,1.0,product,multi_mags,0.3786461660722544,0.0111448968734753,0.014958420292307,0.4785025813762179,0.971619252797892,0.5302942479601747
10,3.0,0.75,0.7,4.0,1.0,product,multi_mags,0.3888480394639415,0.0078664561046008,0.0082963288516804,0.4665128689622387,0.921236613071668,0.6575461846528421
10,3.0,0.75,0.7,5.0,1.0,product,multi_mags,0.1998993933079535,0.0190877299619,0.0085848991283059,0.2678442851371661,0.9926196338963186,0.7053849766642921
10,3.0,0.75,0.7,6.0,1.0,product,multi_mags,0.4409269450971656,0.009020877176629,0.0091846202448325,0.5541282154603857,0.966442300751612,0.3952076219839319
10,3.0,0.75,0.7,7.0,1.0,product,multi_mags,0.213511336997626,0.0149935874185894,0.0092756937898664,0.34352943680102,0.9906573055477044,0.8285761685201704
10,3.0,0.75,0.7,8.0,1.0,product,multi_mags,0.2949243207393724,0.0106608618876611,0.0086228588530869,0.42485417294329,0.9964664102150786,0.6524151521220147
10,3.0,0.75,0.7,9.0,1.0,product,multi_mags,0.2676606965461016,0.0145175258113894,0.0080434897855402,0.3951019630884943,0.9993487610655136,0.7345284107257641
10,3.0,0.75,0.7,10.0,1.0,product,multi_mags,0.3843736055578316,0.0056327189648081,0.0082152775405946,0.3769152382487519,0.9993175390602856,0.7686419024532901
10,3.0,0.75,0.7,20.0,1.0,product,multi_mags,0.5194014975864736,0.0109607704563329,0.0170255674135848,0.3578260946085754,0.9993628734897833,0.720070779384832
10,3.0,0.75,0.7,30.0,1.0,product,multi_mags,0.4324432455406352,0.0101234985185888,0.0126495874043497,0.4173776438218345,0.9989669730839772,0.7440596160030892
10,3.0,0.75,0.7,40.0,1.0,product,multi_mags,0.5092712880196595,0.0102966455882429,0.0117271044319851,0.4715644749545215,0.9993305453997472,0.5810045666625153
10,3.0,0.75,0.7,50.0,1.0,product,multi_mags,0.3036901158274642,0.0119149611966416,0.0133392255129573,0.2293290804234372,0.99877466846449,0.7996949249353713
10,3.0,0.75,0.7,60.0,1.0,product,multi_mags,0.3504203138949381,0.0187247205897444,0.008502763393088,0.3763175430158905,0.9997189289174412,0.4340341668773406
10,3.0,0.75,0.7,70.0,1.0,product,multi_mags,0.3471658993222033,0.0113477962917083,0.0148096850548262,0.267069196855084,0.9986688265557528,0.6589937444724357
10,3.0,0.75,0.7,80.0,1.0,product,multi_mags,0.3909068408405711,0.0116814203078054,0.0096170205097997,0.3067240813424825,0.9993391498378906,0.7955736439247094
10,3.0,0.75,0.7,90.0,1.0,product,multi_mags,0.3960977456025109,0.0097464378379184,0.0116894905506682,0.3206776139629953,0.9994922169147592,0.6179586023248758
10,3.0,0.75,0.7,100.0,1.0,product,multi_mags,0.3505336642583188,0.0133803598934827,0.0114752611768165,0.2417761985057253,0.9996099816540231,0.7868651534453157
10,3.0,0.75,0.8,1.0,1.0,product,multi_mags,0.2053782199708544,0.0156143972335001,0.0137661423035279,0.4151574278630722,0.3224658446192241,0.6414591946181617
10,3.0,0.75,0.8,2.0,1.0,product,multi_mags,0.1183323168935776,0.0130725925197442,0.0094677854625263,0.3858408911545427,0.895587783058081,0.7128607999942799
10,3.0,0.75,0.8,3.0,1.0,product,multi_mags,0.1844824638489201,0.0160511836535631,0.0144979806883479,0.6647780354684175,0.9879402081234,0.5118779515467288
