model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,gate_fidelity,similarity,spectrum_diff,train_loss,test_loss,train_fide,test_fide
PXP,10,1,3,0.1,multi_mags,Z2,0.6101910445377411,0.6688385955194052,31.403666274806856,0.0060926365389308,0.3483650932696931,0.9998805323303914,0.8136340460785513
PXP,10,1,3,0.1,multi_mags,Z2,0.0521152718118968,0.3775705101537143,197.01690113036884,0.0078647243729444,0.8518805383746836,0.999605762280581,0.2532282728478948
PXP,10,1,3,0.1,multi_mags,non_product,0.395379384999897,0.5689079658216244,63.9166575405393,0.0009914251480956,0.5048374036467155,0.6256188098669815,0.6842649636880248
PXP,10,1,3,0.1,multi_mags,non_product,0.5468239752427893,0.6383422586733798,39.73934456852322,0.00241389851084,0.3326667137051352,0.7439380587741442,0.8240269596689825
PXP,10,1,3,0.1,multi_mags,non_product,0.6431466340032591,0.6851561763097513,27.469345604498148,0.0016619298933656,0.3176660372320962,0.8113284742163032,0.8456894168310564
PXP,10,1,3,0.1,multi_mags,non_product,0.4068960262901335,0.5739570487003907,63.04220555449782,0.0014312891210562,0.4595767733307133,0.642919213523776,0.715423359199318
PXP,10,1,3,0.1,multi_mags,non_product,0.5287918676588168,0.6293852685519237,44.07251271710798,0.0010598742386981,0.3869998278251704,0.7232615038821957,0.7855285956194439
PXP,10,1,3,0.1,multi_mags,product,0.8086374808632066,0.7751585212923232,9.994986216577002,0.0247243752134254,0.1398275305734758,0.9944309309063054,0.9612652021267784
PXP,10,1,3,0.1,multi_mags,product,0.8931501817825083,0.8341368454976205,3.716430152615809,0.0168425206872005,0.12105148302576,0.9909915552231284,0.9709827487861988
PXP,10,1,3,0.1,multi_mags,product,0.9037294676451872,0.8291809360205792,2.62133903535501,0.0650916036907126,0.1230746378408934,0.9874771616768424,0.97450358160956
PXP,10,1,3,0.1,multi_mags,product,0.8989128816306117,0.8382924203951447,2.659202959684965,0.0315340466622704,0.0957286958943743,0.99230683881776,0.9783892659284812
PXP,10,1,3,0.1,multi_mags,product,0.9011998798374734,0.8407244425976975,2.758959853042977,0.026751306638074,0.114811702200285,0.9927641645210714,0.9720643112988644
PXP,10,1,3,0.12,multi_mags,Z2,0.1956888502630025,0.4707895331907992,85.39793744890912,0.006070007960579,0.6215251843541042,0.9999054613147618,0.5345338554448416
PXP,10,1,3,0.12,multi_mags,Z2,0.2270652682552869,0.4871327519082785,76.32567392795845,0.0049963202804525,0.6705154400973543,0.9997307097831424,0.524117987741215
PXP,10,1,3,0.12,multi_mags,Z2,0.0820601952825557,0.3972620916517176,125.3597022614407,0.0213482548740634,0.7797350971972146,0.9993536983261838,0.3250444347831262
PXP,10,1,3,0.12,multi_mags,Z2,0.3527634406322372,0.5471028766005708,51.35959746555903,0.0083966986254541,0.5080025207995084,0.999892389437795,0.6636085981809723
PXP,10,1,3,0.12,multi_mags,Z2,0.2442358081533953,0.4926719115516329,73.3381178909722,0.007113157549159,0.6091113402355013,0.9997119626378268,0.5529858098458351
PXP,10,1,3,0.12,multi_mags,non_product,0.5982078612005904,0.6617084473512563,24.81358616989944,0.0012874618755311,0.3252386069364362,0.7701042082914504,0.8352322941548254
PXP,10,1,3,0.12,multi_mags,non_product,0.4381809298768677,0.5866179729683103,42.65443940472576,0.0012912216579547,0.4483953999630404,0.6638524201768251,0.7232372054870692
PXP,10,1,3,0.12,multi_mags,non_product,0.5903895962911245,0.6549227122775374,23.612784337710405,0.0010894820056371,0.410855565656767,0.76863433242536,0.7779690756072449
PXP,10,1,3,0.12,multi_mags,non_product,0.6540302732754912,0.6898857139968336,18.78832417095392,0.0015826027795073,0.3174688881080916,0.807740317992057,0.8267575749311147
PXP,10,1,3,0.12,multi_mags,non_product,0.5850657063257876,0.6569104999144726,23.86575015887878,0.0013812649250398,0.3456441502978188,0.7728674894928027,0.8063894412616216
PXP,10,1,3,0.12,multi_mags,product,0.9098457023847296,0.847090248142591,1.6551258257369783,0.0231002368299589,0.1081622156128973,0.9926690634777668,0.9761781694649878
PXP,10,1,3,0.12,multi_mags,product,0.9212993643723284,0.8570344332025749,1.106148223562457,0.0204161349033411,0.102108514684537,0.9945715450322647,0.9808450955491144
PXP,10,1,3,0.12,multi_mags,product,0.9354564772221672,0.8715631831961561,0.9862345416131104,0.0318554141039416,0.089236737625954,0.9942162633832982,0.9825618911565376
PXP,10,1,3,0.12,multi_mags,product,0.917354935144398,0.8458989548452336,1.966525368580344,0.0180863473423866,0.0951780729594062,0.9939609860097922,0.9828545908859718
PXP,10,1,3,0.12,multi_mags,product,0.8910182114467569,0.8278257927506839,3.010425474164293,0.0300656257698685,0.1236681435674078,0.9893131534403334,0.9705548270632594
PXP,10,1,3,0.14,multi_mags,non_product,0.4638065535561608,0.5992403769901209,22.367514269769284,0.0017008137485615,0.4221709957352022,0.6672204513848001,0.7324280217114699
PXP,10,1,3,0.14,multi_mags,non_product,0.5308454416786063,0.6297813244605321,17.05329411783771,0.001140225339826,0.3973352454780787,0.7365209038140975,0.7808874390049261
PXP,10,1,3,0.14,multi_mags,non_product,0.5728782636128981,0.6488067690577144,15.466765423956645,0.0011728981395768,0.4008982007212339,0.7609760899821947,0.7767516413839965
PXP,10,1,3,0.14,multi_mags,non_product,0.528262150606987,0.6288964983062663,17.378928866878596,0.0011333438021124,0.4694767724269332,0.7166685305005862,0.7177551820127464
PXP,10,1,3,0.14,multi_mags,non_product,0.3885875728387117,0.5640999547537068,30.90364154500025,0.0011984419194216,0.5541493835268008,0.6253477271604042,0.6438140451581846
PXP,10,1,3,0.14,multi_mags,product,0.8795650098671043,0.8221579836093884,1.3838227281225433,0.0283900318864759,0.1090705458593319,0.9876369560944054,0.970285680331482
PXP,10,1,3,0.14,multi_mags,product,0.8100300713042243,0.771688686491908,3.405490490544425,0.0212552844989123,0.1735840014290354,0.9857832938944484,0.9515308309054212
PXP,10,1,3,0.14,multi_mags,product,0.884323485074722,0.8272250882409369,1.029443828763042,0.0264840562953715,0.1096419196706831,0.990682292346686,0.973519470637539
PXP,10,1,3,0.14,multi_mags,product,0.8479088331579818,0.7981874359571257,1.7871271898439076,0.0259991008195602,0.1439714309830835,0.9854573761160738,0.962293671499032
PXP,10,1,3,0.14,multi_mags,product,0.8477680307865115,0.7997379109765472,1.8244449741302644,0.0196681758392551,0.1243192220696986,0.9842839063926664,0.9635988085060172
PXP,10,1,3,0.16,multi_mags,non_product,0.5196949010722449,0.6262121672347143,13.713058278171305,0.0011453380829092,0.4283400499233307,0.7210820636212782,0.7564468274800076
PXP,10,1,3,0.16,multi_mags,non_product,0.4351508401713952,0.5865340957970948,20.21219747524764,0.001160901947802,0.4845689412661656,0.6578824810290508,0.6818664829408165
PXP,10,1,3,0.16,multi_mags,non_product,0.507689891172502,0.6201281886482276,13.299363226853025,0.0016943736710882,0.4044873306534158,0.7105674000157297,0.7826857211008067
PXP,10,1,3,0.16,multi_mags,non_product,0.6334369763548005,0.6803615258403186,8.234838683513912,0.0013488664339735,0.3358754313422945,0.7964574819276524,0.8297118535590968
PXP,10,1,3,0.16,multi_mags,non_product,0.5798787860001442,0.651922304229948,10.74525101242094,0.0012094499433592,0.3608947277479244,0.7589589062003054,0.7939553216613624
PXP,10,1,3,0.16,multi_mags,product,0.8393621652985301,0.7936684666363157,0.90217656325975,0.0204815595022937,0.117669316123721,0.981544651587134,0.9662254689367188
PXP,10,1,3,0.16,multi_mags,product,0.8384355923560745,0.7913534837451269,1.3357556331908365,0.0218263458810601,0.1279210983657659,0.9826310548847056,0.9592869831160428
PXP,10,1,3,0.16,multi_mags,product,0.8005347279054205,0.7704068921225097,1.558712719623494,0.0180412037468483,0.1737886985369322,0.9844922504593592,0.9416058736994576
PXP,10,1,3,0.16,multi_mags,product,0.817838037443379,0.7811610395044981,2.106666356030797,0.0193902373049736,0.1491429920616472,0.9863243608599668,0.9528230873515424
PXP,10,1,3,0.16,multi_mags,product,0.8153788725349199,0.7790874787686131,2.250119647182187,0.0223800549611131,0.1338227477318048,0.9871358267908,0.9589670354298018
PXP,10,1,3,0.18,multi_mags,non_product,0.6556906238273974,0.6913850162153519,5.877661789507802,0.0016178211340099,0.317093738869199,0.8140117810221033,0.8476849092557965
PXP,10,1,3,0.18,multi_mags,non_product,0.4313696689422995,0.5840280285357278,13.528191115750449,0.0010778662005277,0.4666642128958133,0.6527728161385561,0.7052472419731737
PXP,10,1,3,0.18,multi_mags,non_product,0.4876104781810457,0.6112757409177165,11.16782402129146,0.0011721431195551,0.3956265088227789,0.6988751831459808,0.7635044635781304
PXP,10,1,3,0.18,multi_mags,non_product,0.6256952276664087,0.676445005196878,7.649881760826627,0.00150573686426,0.3589709712546018,0.7873141235623283,0.8001842605030701
PXP,10,1,3,0.18,multi_mags,non_product,0.4316196858818901,0.5855807005570531,14.176932939420327,0.0014913083158567,0.4269614363252397,0.6523201495359776,0.7359600537844091
PXP,10,1,3,0.18,multi_mags,product,0.8476955328925969,0.8007711502679149,0.8090634018128351,0.0408843025488709,0.1399964959926093,0.9776291623831788,0.9624497440284856
PXP,10,1,3,0.18,multi_mags,product,0.8539984508944751,0.8045611744973524,0.7598030626172687,0.0201443372794612,0.1123114068893618,0.9857896222555284,0.9659133922761064
PXP,10,1,3,0.18,multi_mags,product,0.8438638700534086,0.7903647491390214,0.564773815499732,0.0223017438578318,0.1353427559783375,0.9765124323808244,0.9556942002991646
PXP,10,1,3,0.18,multi_mags,product,0.8268548488216818,0.786952269035738,0.817593566611713,0.0165103205871386,0.1370742129953943,0.9853385389221414,0.9586272680752592
PXP,10,1,3,0.18,multi_mags,product,0.832662024425101,0.7898457637098364,0.9441727407909388,0.0197613795625444,0.1406873465251533,0.9827991486306102,0.9576829814686154
PXP,10,1,3,0.2,multi_mags,non_product,0.5682771900892571,0.6489668909360484,5.489094500461308,0.0011966150409041,0.3562288024625924,0.7507493845122736,0.7980070170988487
PXP,10,1,3,0.2,multi_mags,non_product,0.5780791912051951,0.6532972209802208,6.34113850013118,0.0010607474042515,0.4026786855094096,0.7607805796972797,0.7642474481559616
PXP,10,1,3,0.2,multi_mags,non_product,0.5367400132922503,0.6335833458899465,6.535350137145792,0.0016033812199065,0.3779518764577405,0.7235679536170336,0.7747052125888092
PXP,10,1,3,0.2,multi_mags,non_product,0.4826779348643411,0.6086407919495946,8.89922101473405,0.0011542059814221,0.4326958286209752,0.692729112461169,0.7397191083957012
PXP,10,1,3,0.2,multi_mags,non_product,0.481802281593927,0.6086913989071407,8.157786954830547,0.0009241741915982,0.4516726657409358,0.7016205577442296,0.7205006839708094
PXP,10,1,3,0.2,multi_mags,product,0.6791900858048016,0.6999328707092487,2.6097171655825724,0.0156990795196101,0.2356405362295086,0.9779567272167828,0.8943896513239576
PXP,10,1,3,0.2,multi_mags,product,0.8011113316769674,0.762764269165266,0.4877741700247309,0.0189144397087044,0.1304983586367913,0.9755000215629954,0.95693225091915
PXP,10,1,3,0.2,multi_mags,product,0.7406440835292883,0.7341608142703737,1.1333717368448717,0.0157033113604383,0.1695207070789775,0.9766732133334496,0.9385584299631584
PXP,10,1,3,0.2,multi_mags,product,0.8019711405341813,0.764779247494562,0.7090657584714778,0.0186163185078686,0.14326976090631,0.986895378043753,0.9495468950259556
PXP,10,1,3,0.2,multi_mags,product,0.7527961264339927,0.7350161126291836,0.96028032112421,0.0179897240970305,0.1883890458998653,0.9674712091967088,0.9296375573119708
PXP,10,1,4,0.02,multi_mags,Z2,0.3396436502659088,0.540867067160099,2500.007636960339,0.0053963078381531,0.5168545481477095,0.999843305796996,0.6590205298073687
PXP,10,1,4,0.02,multi_mags,Z2,0.0083460207692693,0.321758434327852,7175.83012532211,0.0058386721603721,0.8555212127071927,0.9996485702178376,0.2238487393782351
PXP,10,1,4,0.02,multi_mags,Z2,0.235389546141651,0.4888196590113345,3288.641012392145,0.0057750053904579,0.5515701285623359,0.999682954977354,0.5861741338374723
PXP,10,1,4,0.02,multi_mags,Z2,0.123739449533283,0.4275517859337219,4577.5547910711775,0.0068745672270977,0.7644861522496322,0.9996077916220898,0.4174688190107928
PXP,10,1,4,0.02,multi_mags,Z2,0.272552249363271,0.4981616848853668,3009.2326752674253,0.005109757522913,0.5616189177195278,0.9998419287669562,0.6212334793949112
PXP,10,1,4,0.02,multi_mags,non_product,0.6993101129406607,0.7118365884583762,819.9213835265901,0.0014801118894167,0.2494639669182209,0.838501710712612,0.9035677099450532
PXP,10,1,4,0.02,multi_mags,non_product,0.8569747273323935,0.8051466236127496,325.15135004315056,0.0010079216597266,0.1884502918856713,0.9247949537795948,0.9465885770043068
PXP,10,1,4,0.02,multi_mags,non_product,0.7983690646631789,0.7684082294368428,493.7151592702334,0.0017548645600738,0.2553939640680743,0.8967497494657555,0.8999024435886287
PXP,10,1,4,0.02,multi_mags,non_product,0.8938543170222819,0.8185512586955929,245.9669741208116,0.0011809962919188,0.1625516241431362,0.9428244673905282,0.9542624974478692
PXP,10,1,4,0.02,multi_mags,non_product,0.9261125364075968,0.8611269760386289,156.3701807428234,0.0017437886035465,0.1456818403507858,0.9628916965890816,0.9690040960885198
PXP,10,1,4,0.02,multi_mags,product,0.9846318501981566,0.9365721124325664,24.93046318892584,0.0167335158309631,0.040853654197175,0.9984759097957896,0.9964070927567492
PXP,10,1,4,0.02,multi_mags,product,0.98632325788997,0.9320718785887786,19.758236482893604,0.0213197436520731,0.0375047562391366,0.9988608882303802,0.9971360939630582
PXP,10,1,4,0.02,multi_mags,product,0.9836033136812248,0.9358090918891186,28.498619465589183,0.0274824972147667,0.0414208569986963,0.9976491865777332,0.9963300716115014
PXP,10,1,4,0.02,multi_mags,product,0.9869279471786911,0.9399886256025336,18.161413984774125,0.0178678374733118,0.0350925413802676,0.9987138769038448,0.9976049621156088
PXP,10,1,4,0.02,multi_mags,product,0.9862948923037168,0.9383216371686748,19.42675838157844,0.0199781890554708,0.0398509953721013,0.9982559364752788,0.9968831429327772
PXP,10,1,4,0.04,multi_mags,Z2,0.1460065289512025,0.4436617613767371,1059.1236001459351,0.0048741043236845,0.6316783151603084,0.9997591759817712,0.4626866804220742
PXP,10,1,4,0.04,multi_mags,Z2,0.0589863628920671,0.3806167052695459,1357.3194812605986,0.0054106002032021,0.6955143536894688,0.999625218503257,0.4124850775234001
PXP,10,1,4,0.04,multi_mags,Z2,0.2048045504193434,0.4738169470847424,865.6516464702637,0.0074426183224117,0.6402258490492363,0.9998077399023828,0.4977032477370554
PXP,10,1,4,0.04,multi_mags,Z2,0.1344493169670641,0.4318589547444664,1069.268340292398,0.0045988167108133,0.7566663030284103,0.9996860299256396,0.4102237423008799
PXP,10,1,4,0.04,multi_mags,Z2,0.2129927666953039,0.480602105053721,836.8581237977185,0.0052733391894977,0.6171462724901725,0.9997961875009076,0.5352285687561062
PXP,10,1,4,0.04,multi_mags,non_product,0.9213731629968792,0.8575642702425044,33.05808934056713,0.0009992277174017,0.1447317954227238,0.9615883277488064,0.9675162440452956
PXP,10,1,4,0.04,multi_mags,non_product,0.7526611988349732,0.7415744745914772,143.2519139099775,0.0012210585666719,0.3077787906530809,0.8672690344816572,0.8698043982978843
PXP,10,1,4,0.04,multi_mags,non_product,0.9092489922997772,0.8474885865576283,40.96055870135019,0.0013954354522747,0.1808366675306306,0.9547748486401249,0.9540995110471826
PXP,10,1,4,0.04,multi_mags,non_product,0.8539253776442136,0.8030138635823384,76.240458954118,0.0018506247200934,0.1835703055488892,0.9241797137905808,0.9489118658047792
PXP,10,1,4,0.04,multi_mags,non_product,0.8996144686296821,0.8302212560967155,47.12110860219755,0.0013092145220999,0.1656457764662749,0.9469695445148016,0.9585652397673884
PXP,10,1,4,0.04,multi_mags,product,0.9788677044525316,0.9265982596723342,4.6204933717296335,0.0254807440893895,0.0487317986098987,0.9969892081639924,0.994727934160256
PXP,10,1,4,0.04,multi_mags,product,0.9801050795928224,0.9291949418751336,3.905078190058497,0.0241153750916808,0.0421637647024825,0.9983402724495758,0.996252979188038
PXP,10,1,4,0.04,multi_mags,product,0.9829176827178908,0.934461396186922,2.5236129053375698,0.0129325067235379,0.0468455445053065,0.9984677340763096,0.9960096013783688
PXP,10,1,4,0.04,multi_mags,product,0.9846269737841554,0.9378307950261682,2.825452869298584,0.0201024894893338,0.0387814599379299,0.9975964176383268,0.9961082785804216
PXP,10,1,4,0.04,multi_mags,product,0.9756896421741814,0.9170105720935084,6.341052357988599,0.0150292077493912,0.0516539609141452,0.9984491582867616,0.9949058434273168
PXP,10,1,4,0.06,multi_mags,Z2,0.0845000462296802,0.3998022417860343,557.0221456000158,0.0048407133252177,0.7540745415657437,0.9996890603645744,0.3138662832968659
PXP,10,1,4,0.06,multi_mags,Z2,0.0677606651297767,0.3873647085780266,618.4524153597399,0.0050000580054558,0.7496701514518841,0.9999383727388336,0.2655148147187581
PXP,10,1,4,0.06,multi_mags,Z2,0.0602319655207245,0.3689025462965629,631.0042535598394,0.004404767661637,0.8757434831524583,0.9995840898766852,0.1967772911224201
PXP,10,1,4,0.06,multi_mags,Z2,0.090075318427321,0.4076232526427498,543.8453353420019,0.0054956564546235,0.6624823842027278,0.9997552849217451,0.4473118064238872
PXP,10,1,4,0.06,multi_mags,Z2,0.2586327442448877,0.5005899384503636,330.49526060079126,0.0028554218434226,0.6277561227857983,0.9998219312680692,0.5367646222728809
PXP,10,1,4,0.06,multi_mags,non_product,0.9337237450570012,0.8698711344967993,11.419363446664052,0.0011570874041375,0.1053169965137743,0.9675971477599564,0.9781056091408428
PXP,10,1,4,0.06,multi_mags,non_product,0.93866644262231,0.874851035285858,11.052420047492877,0.0018508921949779,0.1151933973230169,0.9691561783665196,0.9783680250064624
PXP,10,1,4,0.06,multi_mags,non_product,0.875439282461306,0.8189298029741631,25.8976105157504,0.0011263506022159,0.1952925255412718,0.9362703510680614,0.9360009009053324
PXP,10,1,4,0.06,multi_mags,non_product,0.8365887741578253,0.7919503467961936,36.573403784778215,0.0016070858888637,0.1975119228817241,0.914166197850749,0.9320734667737608
PXP,10,1,4,0.06,multi_mags,non_product,0.8414497433931456,0.7936720981744215,36.074275000611806,0.001365929041655,0.2391439965837889,0.916179506433772,0.925153171056072
PXP,10,1,4,0.06,multi_mags,product,0.9670915212916632,0.8924960296436473,4.50563012011155,0.0239059622240473,0.0804995625166069,0.9963581390862446,0.9886454215302266
PXP,10,1,4,0.06,multi_mags,product,0.9812014488917572,0.9301556931727484,1.9383141349549515,0.0186759996739568,0.0459404485334681,0.9981852956540632,0.9957072873072128
PXP,10,1,4,0.06,multi_mags,product,0.9823310033551635,0.9295079999741112,1.3039830691715448,0.020833879594703,0.0497971424517911,0.9968099623850828,0.9947324651663028
PXP,10,1,4,0.06,multi_mags,product,0.974150862290518,0.917978729663518,3.051904193382297,0.0194813947431828,0.0539034541025772,0.9976786197817265,0.994148105932321
PXP,10,1,4,0.06,multi_mags,product,0.9738874464222372,0.9165999853490284,2.9341976024743457,0.0171542646963275,0.0495053332445066,0.9978820287890304,0.9948137361736225
PXP,10,1,4,0.08,multi_mags,Z2,0.6304996083476878,0.6720021685364659,50.039072266509024,0.0083591649224768,0.3664195746495799,0.9994670922250164,0.8162685129134528
PXP,10,1,4,0.08,multi_mags,Z2,0.1045068996206507,0.4157176224068069,262.3205752006989,0.0037977935228856,0.6931143789734336,0.9998520529807952,0.3931108748576979
PXP,10,1,4,0.08,multi_mags,Z2,0.3177030258887415,0.532527244097777,138.10482570941912,0.0063891458311247,0.585975905158226,0.9997937965995894,0.5939743878561069
PXP,10,1,4,0.08,multi_mags,Z2,0.2090656346404378,0.4756658850769145,190.63582652892907,0.009894424877953,0.6439797773418039,0.9996835595196516,0.5228025087340372
PXP,10,1,4,0.08,multi_mags,Z2,0.128350895167312,0.4304049944720788,251.01410276692093,0.0057203515020033,0.6860158884072242,0.999873776421653,0.4077228345591129
PXP,10,1,4,0.08,multi_mags,non_product,0.8463230505618947,0.7975230865566822,13.575528876076245,0.0010824556417207,0.2385836241497927,0.9192016486718774,0.925392511904674
PXP,10,1,4,0.08,multi_mags,non_product,0.8139169503949046,0.778364456925193,19.443279684638647,0.0015018266473771,0.2407147521570248,0.9046473318607896,0.9056063900484476
PXP,10,1,4,0.08,multi_mags,non_product,0.6674816981253386,0.6956312445949582,42.021086687089976,0.0013851047945195,0.3256360007629355,0.8169259803262925,0.8364457625400403
PXP,10,1,4,0.08,multi_mags,non_product,0.9270487223024332,0.8621504461029441,5.093583905679831,0.0023328706587759,0.1375195455868662,0.9617236247972292,0.9670407423887036
PXP,10,1,4,0.08,multi_mags,non_product,0.8330038557279404,0.7904539602495002,16.33034217645051,0.0012441300048024,0.2168899003692541,0.9144487815736768,0.930307349824252
PXP,10,1,4,0.08,multi_mags,product,0.901802509992575,0.8329703902410774,7.017453760564739,0.0206985183307889,0.0980372952801667,0.9945133192055,0.9790871943588304
PXP,10,1,4,0.08,multi_mags,product,0.960800842994605,0.8965933921142626,1.0717613837587223,0.0207554216623398,0.0634353630586081,0.9952568001678712,0.991038261042096
PXP,10,1,4,0.08,multi_mags,product,0.8951546640691624,0.8356972248999004,7.581923798353879,0.0173032185888657,0.0971486835077956,0.9964778890008584,0.98020892106824
PXP,10,1,4,0.08,multi_mags,product,0.9452349613734918,0.8793770467756606,1.6848486232962852,0.0255923843854451,0.0634502518019782,0.9956416422409736,0.9899231273127296
PXP,10,1,4,0.08,multi_mags,product,0.956653994605913,0.8883763910447416,1.474213126444992,0.0208893593065523,0.0640365782900835,0.9963303439267424,0.9911976106242928
PXP,10,1,4,0.1,multi_mags,Z2,0.3360367891547477,0.5406950196305071,83.6427161058468,0.0067748464235039,0.5952415093199575,0.9996383509929884,0.633292927373313
PXP,10,1,4,0.1,multi_mags,Z2,0.1605189581439298,0.450971211959762,137.48862842537363,0.0094150923614338,0.7659168276392609,0.9994734506698604,0.4187883662142627
PXP,10,1,4,0.1,multi_mags,Z2,0.0928722304297008,0.4060845499707967,170.0316852913116,0.0056744153504608,0.6398941376660541,0.9999120239902414,0.4904071160276439
PXP,10,1,4,0.1,multi_mags,Z2,0.1514614192431822,0.4416928990130757,140.32789720765703,0.0052401028994033,0.6224251489217747,0.9998963021679472,0.5384723808698448
PXP,10,1,4,0.1,multi_mags,Z2,0.1907893128510963,0.46891077051762,126.68148232384031,0.0141182188687181,0.6218445704980224,0.9997166508734636,0.4873981888366991
PXP,10,1,4,0.1,multi_mags,non_product,0.7969095571376908,0.7682410383962662,11.972726590814014,0.000942882893302,0.2219878740195625,0.8911960998139037,0.9178532745286734
PXP,10,1,4,0.1,multi_mags,non_product,0.7648165703396351,0.7486879759158687,15.871689281243215,0.0006140901784137,0.2671731851411938,0.8759471846818129,0.8958322714042913
PXP,10,1,4,0.1,multi_mags,non_product,0.6653196319334385,0.6941262577588169,27.04328472341238,0.0019557452715608,0.3608304818099041,0.8151484085795362,0.7939871214717168
PXP,10,1,4,0.1,multi_mags,non_product,0.8446955443650621,0.7986668157596192,8.23189035482265,0.0011159497640986,0.2231784681951995,0.918666811364088,0.9228895423557056
PXP,10,1,4,0.1,multi_mags,non_product,0.7780593338900887,0.7570331713409365,13.192584685036936,0.0017161124893134,0.2938585542158621,0.8834549456217377,0.8840928539827274
PXP,10,1,4,0.1,multi_mags,product,0.9340212700050226,0.8684708624798283,1.1701217727538382,0.0261317259277594,0.0782636833552446,0.991782635335714,0.9848628838577276
PXP,10,1,4,0.1,multi_mags,product,0.906121348053864,0.8446577056130739,3.835363799557671,0.0197705111092472,0.083846771592833,0.9937668089008844,0.9827200249725258
PXP,10,1,4,0.1,multi_mags,product,0.9534270719597484,0.8899074655480458,0.5791987647263422,0.0195911656516831,0.0741775531045199,0.9928307997984624,0.9872449186559776
PXP,10,1,4,0.1,multi_mags,product,0.9047184267304992,0.8399981534094744,3.3104263485935648,0.0195172523515649,0.1023657620264844,0.9927888431466688,0.9785922621740466
PXP,10,1,4,0.1,multi_mags,product,0.927221529505996,0.8636723283750959,1.3539508531571194,0.0226550489872446,0.0732790550108921,0.9911788796064828,0.9868521534015134
PXP,10,1,4,0.12,multi_mags,Z2,0.2966070469818672,0.5050745669958838,64.7392197030036,0.0089440392300338,0.5775633534568624,0.9997929186116732,0.5672362453965626
PXP,10,1,4,0.12,multi_mags,Z2,0.4827644554376937,0.5921609372952109,34.91283160338448,0.0074885842713519,0.3911906153636216,0.9995470299910416,0.7934353015225191
PXP,10,1,4,0.12,multi_mags,Z2,0.2711130635037302,0.4990856484001819,67.94972399855668,0.0110541875158799,0.610594778938091,0.9995571409621732,0.5787370123078174
PXP,10,1,4,0.12,multi_mags,Z2,0.1105563717767548,0.4179917117974441,115.07514319530672,0.0058154342864032,0.7185272574111881,0.9994012468717384,0.395513537770543
PXP,10,1,4,0.12,multi_mags,Z2,0.1433073872988785,0.4420698874679911,99.81474221280274,0.0078355370126631,0.6843872502290573,0.9996231105497296,0.4783373307889906
PXP,10,1,4,0.12,multi_mags,non_product,0.7374702114611951,0.7341085711053181,11.244498946750436,0.0007798516527551,0.2646177861339936,0.8562783943929888,0.8903541287381879
PXP,10,1,4,0.12,multi_mags,non_product,0.7651015224559325,0.749225812775445,10.592594757800857,0.0013854267871379,0.2150626559761784,0.8746594177641229,0.9157599445241362
PXP,10,1,4,0.12,multi_mags,non_product,0.8603037058013935,0.7994484627018797,4.643418058075686,0.0007339035825057,0.1900594499726726,0.9282567418218282,0.940989195034472
PXP,10,1,4,0.12,multi_mags,non_product,0.7506333086527841,0.7370006984685201,11.791332981626216,0.002197884441965,0.2349946561029114,0.8647856730725512,0.8965284810543085
PXP,10,1,4,0.12,multi_mags,non_product,0.6611265048152514,0.6939456089901768,18.28513250497795,0.0012386085032699,0.3187329524820768,0.8101369304242285,0.8452992065460149
PXP,10,1,4,0.12,multi_mags,product,0.9085361546362132,0.8462716138260313,1.827507392099928,0.0204127837648026,0.0986525441928873,0.9928584810441278,0.9779162970263008
PXP,10,1,4,0.12,multi_mags,product,0.93652561754676,0.8694938766985721,0.9817032271212136,0.0232515414093129,0.0869103240688442,0.9928004056924022,0.9841994141059248
PXP,10,1,4,0.12,multi_mags,product,0.90204866926424,0.8408724138067667,1.8838672021991,0.0184241901800842,0.0982177156481744,0.9913836133618272,0.9788463676594004
PXP,10,1,4,0.12,multi_mags,product,0.894704240460109,0.8297077426850561,2.682366619442946,0.019744690429914,0.0920649655601758,0.9923020587585408,0.9814865634398174
PXP,10,1,4,0.12,multi_mags,product,0.94133501740005,0.8738393675572944,0.7278187653885504,0.0188386020540942,0.0794816728775002,0.9938202869530042,0.9858287391685456
PXP,10,1,4,0.14,multi_mags,non_product,0.6870463516140991,0.7034334495498678,9.547551551020284,0.001180336514053,0.328755178064831,0.8279194454172412,0.8358305162974952
PXP,10,1,4,0.14,multi_mags,non_product,0.8067249480079517,0.7737795550052841,4.910431185381852,0.0012980227570579,0.2289612583237754,0.8971990117998796,0.9253766742787852
PXP,10,1,4,0.14,multi_mags,non_product,0.8312112358031811,0.7895611195584651,2.7402333481340007,0.0023513614508104,0.1828805093670795,0.9093050382048036,0.9356262753930203
PXP,10,1,4,0.14,multi_mags,non_product,0.7394380424042455,0.7343192460644066,7.09887526887241,0.0016715011984547,0.2329450568791247,0.865351077711727,0.9019903536049916
PXP,10,1,4,0.14,multi_mags,non_product,0.7715707216847704,0.7532499064159408,4.545975230261405,0.0016148229025072,0.2571594256149448,0.880261899035507,0.8909591375158634
PXP,10,1,4,0.14,multi_mags,product,0.8734682130400079,0.8186943391367688,1.5522822843143718,0.0252483791939215,0.1149812176107146,0.9885604339390232,0.9715524900177964
PXP,10,1,4,0.14,multi_mags,product,0.901235812743486,0.8395824692232879,1.0158580488157232,0.021230976100216,0.1035115565308438,0.9926618216956808,0.9766376629882272
