model_name,length,evol_num,time_interval,sample_num,loss_type,data_type,depth,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity
random_circuit,10,1,0,9,multi_mags,product,6,0.0075662619317605,0.5138557703496073,0.0283068868106208,0.0280139616148567,0.0009784494347601,0.2932510749111421
random_circuit,10,1,0,9,multi_mags,product,6,0.0101633385736844,0.5742844308576099,0.0475856361579968,0.0369547097893738,0.0009776831655617,0.2925511441266659
random_circuit,10,1,0,9,multi_mags,product,6,0.0068880736500389,0.5805296453559681,0.0961466085712982,0.0261814725247728,0.0009763582340237,0.2928566672773582
random_circuit,10,1,0,10,fidelity,non_product,6,0.7439779311192555,0.9708947638265154,0.2560220688807445,0.0291052361734845,0.000978736888026,0.2933985623749072
random_circuit,10,1,0,10,fidelity,non_product,6,0.7432037516027321,0.9706199661122968,0.2567962483972679,0.0293800338877031,0.0009795077660578,0.2929880470091733
random_circuit,10,1,0,10,fidelity,non_product,6,0.7424456542975154,0.9740230092381272,0.2575543457024846,0.0259769907618726,0.0009761292467655,0.2926425243157635
random_circuit,10,1,0,10,fidelity,non_product,6,0.7457476092160631,0.9732086638189604,0.2542523907839368,0.0267913361810394,0.0009757171549026,0.2927853631501912
random_circuit,10,1,0,10,fidelity,non_product,6,0.7466746609376734,0.9724458216504468,0.2533253390623265,0.0275541783495532,0.0009769187930879,0.2928535441862546
random_circuit,10,1,0,10,fidelity,product,6,3.006678589434486e-07,0.97962773837073,0.9999996993321412,0.0203722616292699,0.0009764831159793,0.2925844555731575
random_circuit,10,1,0,10,fidelity,product,6,1.831066256396952e-07,0.9742923735834657,0.9999998168933744,0.0257076264165343,0.0009756330176924,0.2928416351119106
random_circuit,10,1,0,10,fidelity,product,6,0.0002885294906427,0.9815849283150464,0.9997114705093572,0.0184150716849536,0.0009763621955403,0.2929334648388281
random_circuit,10,1,0,10,fidelity,product,6,4.448123491940237e-05,0.9717985189675648,0.9999555187650806,0.0282014810324352,0.000975746659571,0.2927728003131948
random_circuit,10,1,0,10,fidelity,product,6,0.0012452472474513,0.9722209300430432,0.9987547527525488,0.0277790699569569,0.0009777586069185,0.2924613552185489
random_circuit,10,1,0,10,multi_mags,non_product,6,0.0012461695666085,0.7635997749326818,0.0323311006518201,0.0210291160676682,0.000975622126042,0.2929254050194837
random_circuit,10,1,0,10,multi_mags,non_product,6,0.0016469665115654,0.6130266732786253,0.0292602326384078,0.0306807107930744,0.0009777584466622,0.2928730132810899
random_circuit,10,1,0,10,multi_mags,non_product,6,0.0013243370028785,0.6647778967757086,0.0235124182281115,0.0217239105203896,0.0009763492099668,0.292628041396772
random_circuit,10,1,0,10,multi_mags,non_product,6,0.0014100978928334,0.6815963504614442,0.0303188889277305,0.0261238095360987,0.0009756467139434,0.2928266360726137
random_circuit,10,1,0,10,multi_mags,non_product,6,0.001420611731399771,0.657166487619046,0.022302614818142337,0.022631767953867513,0.000977414389682222,0.2924411654379415
random_circuit,10,1,0,10,multi_mags,product,6,0.0176982239794485,0.4766273377791151,0.0948781954306969,0.0261538790925912,0.0009757897887865,0.293038779627767
random_circuit,10,1,0,10,multi_mags,product,6,0.007287423834028,0.6237255263476987,0.0390710477222105,0.0243586713270799,0.0009764119796382,0.2931687738003252
random_circuit,10,1,0,10,multi_mags,product,6,0.0130406282248708,0.5430468189490284,0.0432353126835043,0.0258875546382524,0.0009756462205409,0.2929603112014779
random_circuit,10,1,0,10,multi_mags,product,6,0.0083302572917714,0.5123532979481805,0.0532300205013821,0.0317636536526318,0.0009760454732335,0.293033868320832
random_circuit,10,1,0,10,multi_mags,product,6,0.0081466134273259,0.4566169373833932,0.0352709814190629,0.0288696039523014,0.000978077034079,0.2923438878788713
