model_name,length,evol_num,sample_num,time_interval,loss_type,data_type,J,delta,lamda,train_loss,test_loss,train_fide,test_fide,gate_fidelity,similarity,spectrum_diff,H_diff
xorX,10,1,52,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002011168217249,0.0031892748771669,0.9999886012431513,0.9999821674162728,0.999953262993742,0.9446703381110264,0.0014084356768308,0.006387472508541
xorX,10,1,52,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003353433712462,0.0045814152839734,0.999971788724582,0.9999715721772874,0.9999275355074484,0.9499551749792492,0.0015590769108782,0.0058772417579845
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.0067932157214056,0.0073522147799917,0.9999466135224976,0.9999383380216956,0.9999019549972178,0.7556189490819655,0.0031626596426166,0.0256436438457205
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.006513757616258,0.0055869228618054,0.999949814284335,0.999962611401298,0.9999403928722916,0.7539860126052624,0.0014968804216702,0.0256135351562742
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.0067085195695497,0.0059185849817098,0.9999514352688488,0.999961139443588,0.9999377822520312,0.969553578747222,0.0030747519782158,0.004231225406383
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.0050690886991054,0.0042341022614403,0.999968598037174,0.9999792236953146,0.999953924716173,0.9682158923030324,0.001762386773168,0.0043409044496415
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.0066059106413423,0.0056145751535199,0.9999457253932076,0.9999584431877212,0.9999325466544512,0.9553368630088548,0.0022031704220593,0.0059126667714546
xorX,10,1,52,0.02,multi_mags,product,1.0,0.1,1.0,0.0068957304548479,0.0059878651178666,0.9999430015410842,0.9999557527807093,0.9999271915217198,0.9578755468205694,0.0014886950969534,0.0056264316119782
xorX,10,1,53,0.02,fidelity,linear_scar,1.0,0.1,1.0,2.189849185318949e-07,0.0083141820986949,0.9999997810150816,0.9916858179013052,0.9779497265737502,0.890624600043834,1.5859828152449549,0.019240951213427
xorX,10,1,53,0.02,fidelity,linear_scar,1.0,0.1,1.0,7.971611826196323e-08,0.0089007608279498,0.9999999202838816,0.99109923917205,0.9769368127638792,0.8795688806263523,1.955063106888292,0.0205971464136641
xorX,10,1,53,0.02,fidelity,non_product,1.0,0.1,1.0,4.454858501645731e-06,3.8145100550446287e-06,0.9999955451414984,0.999996185489945,0.9999900243634888,0.9839811583921196,0.0007824652737366,0.001715952239988
xorX,10,1,53,0.02,fidelity,non_product,1.0,0.1,1.0,7.952670744160173e-09,1.604629921159173e-07,0.9999999920473291,0.999999839537008,0.9999999840555064,0.98574760633236,5.491355605488386e-07,0.001420056129484
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,1.1417506286859336e-05,1.6386662513467876e-05,0.9999885824937133,0.9999836133374864,0.9999727941758728,0.937927415397986,0.0008503991127602,0.0064854721372595
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,6.190949133233481e-06,1.0845611012610943e-06,0.9999938090508668,0.9999989154388988,0.9999988266440296,0.9338788582276908,3.556389367843331e-05,0.0066451593594744
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,1.552572319929446e-06,1.5495182970060029e-06,0.99999844742768,0.999998450481703,0.9999981297955292,0.9623566821173752,7.962824475656547e-05,0.0038635472235639
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,3.7118094819987846e-08,1.9869666301186586e-07,0.9999999628819052,0.999999801303337,0.9999998711208026,0.964366444809728,1.0917987865418569e-05,0.0035434943015194
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,3.341240429255432e-05,2.582420637231575e-05,0.9999665875957074,0.9999741757936276,0.999963644033334,0.988917438875611,0.0011081809942802,0.0017637311916365
xorX,10,1,53,0.02,fidelity,product,1.0,0.1,1.0,1.2302523124563258e-05,1.0641765895491597e-05,0.9999876974768754,0.9999893582341044,0.999987086249322,0.9894541685330782,0.0002960692803195,0.001501209531928
xorX,10,1,53,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0031900848427987,0.8302807783408481,0.9988759790301376,0.2172073147105666,0.047745194717195,0.3690842413755772,5295.239919636045,0.1946650236019513
xorX,10,1,53,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0040964783793009,0.8267385897122517,0.9987019952980748,0.2425124653909803,0.0474443400063247,0.3689306371043486,5325.059794416722,0.2019986755488835
xorX,10,1,53,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003400234096245,0.0038352724339641,0.999968348708092,0.9999784828083008,0.9999499502159797,0.9444417014524976,0.0051759736422328,0.0065660619029864
xorX,10,1,53,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002747350091365,0.0030041814020503,0.9999831952003356,0.9999841334070744,0.999957523138052,0.9488560325109238,0.0036570233835385,0.0058230748645128
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.006438014520904,0.0060394953395253,0.999949748899827,0.9999554164555724,0.9999318662207144,0.752605296694053,0.0023963863543865,0.0258681503497379
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.0075975774484092,0.00792354250757,0.9999319850402,0.9999270636983608,0.9998836977589222,0.7532804297129504,0.0044241644706251,0.0259463511516735
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.0060661772842191,0.0053992523950011,0.9999579276923874,0.9999668737998804,0.9999420262967742,0.9658081611510568,0.0018186274796495,0.0043132203842403
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.0063965465657897,0.009967146716962,0.999954059159936,0.9998899904292278,0.9998321252659222,0.9654246732083144,0.0042872248417806,0.0052356419266809
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.0061961298399828,0.0051281567558815,0.9999514026401708,0.9999633934457164,0.9999322261509992,0.960151126927122,0.0009651204974221,0.0054318580933497
xorX,10,1,53,0.02,multi_mags,product,1.0,0.1,1.0,0.0053563544639616,0.0057368933601692,0.999963334206288,0.9999584891262028,0.9999368099863128,0.95777510346333,0.0012983169201197,0.0057326185565073
xorX,10,1,54,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.208007547978347e-05,0.0085804119290274,0.9999079199245202,0.9914195880709724,0.9769330841340796,0.8785092950272253,1.7360708716968232,0.0210422661613303
xorX,10,1,54,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.3365538857890158e-06,0.0089033730161818,0.9999986634461142,0.9910966269838182,0.9770053882155304,0.8788693959784656,1.7650137107519936,0.0206730870831213
xorX,10,1,54,0.02,fidelity,non_product,1.0,0.1,1.0,1.0515357397045122e-06,8.629430138240579e-07,0.9999989484642604,0.9999991370569862,0.9999979433966292,0.9881322767587674,0.0004209912627138,0.0013018363644956
xorX,10,1,54,0.02,fidelity,non_product,1.0,0.1,1.0,4.375529080169472e-07,3.723457102644545e-07,0.999999562447092,0.9999996276542896,0.999999383378532,0.9848412090923148,5.128561479806689e-05,0.0015674735063624
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,6.327600687860979e-08,1.9627480896122762e-07,0.9999999367239932,0.999999803725191,0.9999998999153116,0.9303382294881614,1.3792927973093764e-05,0.0068574700958269
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,9.471037063579768e-05,8.709901911141404e-05,0.9999052896293642,0.9999129009808886,0.9998732090807704,0.924980407567992,0.0043360279419809,0.0078737136684231
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,2.188028313321322e-05,1.6875869972010626e-05,0.9999781197168668,0.999983124130028,0.9999771864382851,0.9738402421294944,0.0008340211516281,0.003096012041081
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,7.742530645615808e-06,1.0913278767676893e-05,0.9999922574693544,0.9999890867212324,0.999984371781529,0.9609319902166772,0.0011139084974202,0.0041806712738494
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,1.6394505863992492e-07,3.9617872771291474e-07,0.9999998360549414,0.9999996038212724,0.999999480345448,0.9900103129351768,6.769443459666687e-05,0.0010547449982223
xorX,10,1,54,0.02,fidelity,product,1.0,0.1,1.0,0.0001219282893796,0.0001374650786983,0.9998780717106204,0.9998625349213016,0.9997615433248476,0.986709970232244,0.0047219388811217,0.0019675040585932
xorX,10,1,54,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0036325616926892,0.8120146788072987,0.9983314184361928,0.2573176264798273,0.0473034767177234,0.368874273722493,5321.891334375611,0.2025565060640549
xorX,10,1,54,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0045330588188413,0.8533907435718596,0.9985181976832715,0.2172553140796369,0.0480990712123769,0.3695506491259601,5308.164817607928,0.2028759306762987
xorX,10,1,54,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002007718573546,0.0036935152945183,0.9999866677410016,0.9999790840946232,0.9999517957339856,0.9472413937035348,0.0089360497980221,0.0061470246772574
xorX,10,1,54,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003170200597919,0.0045556660937205,0.9999711294511826,0.9999700396512122,0.9999341092697946,0.9469500655624452,0.005947058643721,0.0062922443907371
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.005455381097354,0.0057502055711946,0.9999667813044952,0.999962495370078,0.9999293813909468,0.7533122681109208,0.0024724415782428,0.02577954206253
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.009905568301151,0.0092346289898989,0.9998918273662188,0.9999021088932436,0.9998256394021724,0.7559122205108224,0.0164135343857165,0.0263371012080946
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.011841499773236,0.0121413827590849,0.9998400544170444,0.9998286852400536,0.9997503110995766,0.9660153729432682,0.0089595371634623,0.0055303795051682
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.0061268417067767,0.0056183636192662,0.9999580137246996,0.999964483531202,0.9999388751492636,0.9677993147435672,0.0017009210904739,0.0041753734641827
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.0069831252761758,0.0105675146086099,0.9999401328444096,0.999869667285874,0.9998332827588566,0.9567922938031646,0.0026429634930032,0.0059994344206427
xorX,10,1,54,0.02,multi_mags,product,1.0,0.1,1.0,0.0075400347764935,0.0064274749987716,0.9999301665513244,0.9999458272484568,0.9999112286294326,0.958720956121537,0.0012115722715558,0.0056393691614877
xorX,10,1,55,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.1926388610028482e-07,0.0089802958940871,0.999999880736114,0.9910197041059128,0.9770458110146912,0.8893238333054436,1.8745576085916027,0.0196912066653552
xorX,10,1,55,0.02,fidelity,linear_scar,1.0,0.1,1.0,1.7981972000313817e-07,0.0089999711332628,0.99999982018028,0.9910000288667372,0.976888044674194,0.8911788594937741,1.9832792800954369,0.0194074956158199
xorX,10,1,55,0.02,fidelity,non_product,1.0,0.1,1.0,2.5872354583733603e-05,1.810193752782574e-05,0.9999741276454164,0.9999818980624722,0.9999512261679606,0.9803307561828464,0.0018891409523737,0.0020150499064277
xorX,10,1,55,0.02,fidelity,non_product,1.0,0.1,1.0,6.219785242400633e-09,1.583232309698701e-07,0.9999999937802148,0.999999841676769,0.9999999868181344,0.9843727205659918,6.415405436334817e-07,0.0015486858860711
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,6.505955683766551e-05,7.611558676301478e-05,0.9999349404431624,0.999923884413237,0.9998925068796612,0.9288618855072792,0.0029934449392275,0.0079496292598755
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,8.392218035058185e-06,5.560016770655984e-06,0.9999916077819648,0.9999944399832292,0.9999925607558218,0.9255984470773772,0.000455144875134,0.0075779130838376
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,2.0923993149235545e-07,3.5548414500929937e-07,0.9999997907600684,0.999999644515855,0.9999996481598108,0.9597932865117432,4.161706651350048e-05,0.0040306530763584
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,7.53215937709939e-06,6.505784455712593e-06,0.9999924678406228,0.9999934942155444,0.999991388738128,0.9615246034622456,0.0003204092818786,0.0041336981147879
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,3.257320635330352e-06,3.3388932109135183e-06,0.9999967426793648,0.9999966611067892,0.9999957479889569,0.9880350658582104,0.0001874979783642,0.0014319769095332
xorX,10,1,55,0.02,fidelity,product,1.0,0.1,1.0,3.847559146841206e-07,6.079128468394757e-07,0.9999996152440852,0.9999993920871532,0.9999993939742025,0.986092669659694,1.828119151103832e-05,0.0015044122825662
xorX,10,1,55,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0044263114447605,0.823040337259501,0.99836285415778,0.2408972797123712,0.0478501436056038,0.3694557990452092,5310.786298200621,0.2050403115774184
xorX,10,1,55,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0050629426035752,0.82249578895611,0.9986350858971133,0.2394300146644991,0.0496200201093542,0.3706132899312333,5276.996848616254,0.2022063706713043
xorX,10,1,55,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003088140045924,0.0037765341231032,0.9999713118991956,0.9999804939456568,0.999951513569065,0.947803214503224,0.0020060789330438,0.0060522158131561
xorX,10,1,55,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002726999602245,0.0049878274858389,0.9999731789478526,0.9999713430941084,0.9999533899164388,0.9490736501640014,0.0014754675593816,0.0056625155840801
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.0060245849264251,0.0064550159311043,0.9999581477649534,0.9999505221758024,0.9999171644660092,0.7529695109955841,0.0015507710354374,0.0257480801636393
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.008382835364532,0.0063095881714741,0.9999232655039084,0.9999537736948736,0.9999212836434984,0.7541892398603371,0.0055744524023787,0.0257768375987985
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.0086772447339636,0.0075060255983877,0.9999186909700476,0.9999384597773876,0.999898456297714,0.9653086445751468,0.0020077024334878,0.004896518032478
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.0058963718671658,0.0050608172190512,0.9999611462069096,0.9999705516946716,0.999934756977982,0.9668595057808086,0.0018039378422166,0.0042019840013352
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.0063868626646462,0.0051848951520984,0.9999481955408024,0.9999662480234158,0.99993459184515,0.9569685433239318,0.004991370187516,0.0057249444436296
xorX,10,1,55,0.02,multi_mags,product,1.0,0.1,1.0,0.0068001605290959,0.00372740104225,0.9999443546875728,0.9999798740662502,0.9999628361625352,0.958565331394768,0.0008208966250371,0.0052713036070619
xorX,10,1,56,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.630939989957454e-08,0.0092140963407076,0.9999999036906,0.9907859036592924,0.9769367732086228,0.8899888808631475,2.0759569506571265,0.0193998022507156
xorX,10,1,56,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.63679044341248e-08,0.0093079035551627,0.9999999036320956,0.9906920964448372,0.9764177390903434,0.8883507648090834,2.27376113547055,0.0195933809347739
xorX,10,1,56,0.02,fidelity,non_product,1.0,0.1,1.0,3.67472989653006e-05,3.021493242438833e-05,0.9999632527010348,0.9999697850675756,0.9999208603421345,0.9873718556150998,0.0021838417143647,0.0017730505101587
xorX,10,1,56,0.02,fidelity,non_product,1.0,0.1,1.0,1.7595666966685464e-05,1.2589567539245117e-05,0.9999824043330332,0.9999874104324608,0.9999626588151416,0.9845234102221888,0.0036300422150591,0.0018976936998136
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,4.272198156352047e-07,6.474173974702069e-07,0.9999995727801844,0.9999993525826024,0.9999991950966838,0.925544579472774,8.189827767310626e-05,0.0073612761545367
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,9.364929085775577e-05,0.0001166918627912,0.9999063507091422,0.9998833081372088,0.999849310835224,0.9261230312440912,0.0032292369758326,0.0085922469641948
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,8.202261128475996e-05,8.743320253257192e-05,0.9999179773887152,0.9999125667974674,0.9998622515273088,0.9640839044851351,0.0055006175447045,0.004176544154935
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,2.402326088102313e-05,2.1608226124514296e-05,0.999975976739119,0.9999783917738756,0.9999709397625742,0.9506387384215494,0.0011020937857121,0.0052899215966051
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,7.308080839374398e-07,1.4937662626834936e-06,0.999999269191916,0.9999985062337372,0.9999978291203484,0.9841882099610644,0.0002094187981653,0.0016973323368862
xorX,10,1,56,0.02,fidelity,product,1.0,0.1,1.0,3.843387021551514e-05,3.792652334411173e-05,0.9999615661297844,0.999962073476656,0.9999435446035676,0.9786563061897482,0.0017267906627343,0.0026995992164575
xorX,10,1,56,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0013528434651726,0.8289405579620581,0.9984664298637952,0.2336260715358894,0.0486582703888763,0.3695571491161553,5309.701686368039,0.2021812868107794
xorX,10,1,56,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0044130077202246,0.829109772108853,0.9982894712855448,0.2427999341201774,0.0486226102059959,0.3695415493835361,5293.208289020316,0.2018384517050703
xorX,10,1,56,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002761678132175,0.0037860853661771,0.9999752280291956,0.999979515222032,0.9999608704237112,0.9464275385131108,0.0009186328584266,0.0059979350102466
xorX,10,1,56,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002924819680745,0.0026421823519904,0.99997898526616,0.9999899476071744,0.9999782167738616,0.9467961145149544,0.0037373068592818,0.0059739957539548
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0074210386328791,0.0066328896500796,0.999938396697807,0.9999491438561044,0.9999246555235106,0.7543082164095027,0.0020495647212285,0.0256473144911099
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0055555418026806,0.0060795298165035,0.9999654913771406,0.9999566631302074,0.9999240237760388,0.752596229224445,0.0023015726857656,0.0258761092003315
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0076475399672562,0.0061918548397513,0.9999354463250506,0.9999556062564549,0.9999183628937311,0.9671501308718652,0.0022478024196588,0.0044193340410818
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0072368658955209,0.0062712875805239,0.9999402840442704,0.9999553376129268,0.9999113779942868,0.9697110187813958,0.0039116692400763,0.003837126873772
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0061111205945124,0.0064395768819563,0.9999540376034424,0.9999487780607578,0.9999110574146274,0.9595841225686048,0.0017159727184343,0.0055973223254489
xorX,10,1,56,0.02,multi_mags,product,1.0,0.1,1.0,0.0129622824223658,0.0171267532816426,0.999807910410782,0.9996712323010908,0.999456899880443,0.94925018243778,0.0671674811318823,0.008574953598524
xorX,10,1,57,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.370922104956493e-08,0.0092690598742216,0.999999906290779,0.9907309401257784,0.9756383546059344,0.8799195475237389,2.7687998353243586,0.0206214324775975
xorX,10,1,57,0.02,fidelity,linear_scar,1.0,0.1,1.0,3.955974103631021e-06,0.0087732851610012,0.9999960440258964,0.9912267148389988,0.9777162836912348,0.8947228411388533,1.7510481953489518,0.0189249833662073
xorX,10,1,57,0.02,fidelity,non_product,1.0,0.1,1.0,3.1087731389156665e-08,1.9866457101613832e-07,0.9999999689122686,0.999999801335429,0.9999999169752364,0.9855039756703136,6.472553464311074e-06,0.0014553120959886
xorX,10,1,57,0.02,fidelity,non_product,1.0,0.1,1.0,2.802135325663535e-06,3.7127062280095657e-06,0.9999971978646744,0.999996287293772,0.9999912685223472,0.98134904167482,0.000389203139336,0.0019779231263925
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,9.946752610456856e-08,2.2779593478183813e-07,0.999999900532474,0.9999997722040652,0.9999998505010314,0.927652769041894,1.3536530322527094e-05,0.0071280040058629
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,2.8483712215532364e-06,4.0232103191151225e-06,0.9999971516287784,0.9999959767896808,0.9999931838137504,0.9292778100649344,0.0007585152312319,0.0070843951249691
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,3.0266583128657494e-08,1.808750548226712e-07,0.9999999697334168,0.9999998191249452,0.9999999006445162,0.952910168640362,9.606341251155676e-06,0.0046606323709215
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,1.747173232891086e-05,1.0382220049787172e-05,0.9999825282676712,0.9999896177799502,0.9999844551816,0.948378521320016,0.0005664322551303,0.0054986049755669
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,1.4149809264840664e-05,1.0111245894894871e-05,0.9999858501907352,0.9999898887541052,0.9999847612131718,0.9785518381225472,0.0006756155134552,0.0025307283297048
xorX,10,1,57,0.02,fidelity,product,1.0,0.1,1.0,6.41586613114864e-06,5.155811929280496e-06,0.9999935841338689,0.9999948441880708,0.9999927410190694,0.9785998123330306,0.0005464438486018,0.0024552347741674
xorX,10,1,57,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0033572666610197,0.8552499412114396,0.9987334373895004,0.2172476967850454,0.0488694480593324,0.3695710497997274,5297.749049882832,0.202445256211677
xorX,10,1,57,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0046970471521044,0.8267494848959914,0.9985741899038408,0.2381271419571078,0.0495453018424702,0.3700483185368599,5282.7626395933685,0.1992514415924944
xorX,10,1,57,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003223292955766,0.0074204935391228,0.9999735668875328,0.999911653975858,0.9998269531534036,0.9469536328036312,0.0087341956901261,0.0069444653226801
xorX,10,1,57,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002639657674879,0.0024787983782114,0.9999789683651178,0.999990410619354,0.9999672086093498,0.9503777637706964,0.0035905473301583,0.0055695010461236
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.006127012394321,0.0067168291920646,0.9999554073700936,0.9999461821154432,0.9999267525869768,0.7529948298394433,0.0016424055407746,0.025892580020436
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.0075424909183621,0.006880602343652,0.9999317116161236,0.999943179249075,0.9999148087870686,0.7522780868434984,0.0022220786984318,0.0259913512467904
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.0085135177216319,0.0074468635890141,0.999921824532646,0.9999397534391592,0.9999061285475576,0.9709248286690064,0.0037405440487167,0.0038913798090452
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.0106816758147021,0.0088353878022597,0.9998722674373952,0.9999082529111684,0.9998535615339664,0.9707731910628288,0.0023268457095885,0.0048139214959552
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.006396668863015,0.0035632988962236,0.9999502680008252,0.9999823805642482,0.9999680247271916,0.9546555065635036,0.0011733173576042,0.0055115089501525
xorX,10,1,57,0.02,multi_mags,product,1.0,0.1,1.0,0.0047264546016987,0.0050902933153747,0.9999693787158924,0.9999653983190726,0.9999487773642648,0.9529189185774608,0.0010534510362849,0.0059726288612212
xorX,10,1,58,0.02,fidelity,linear_scar,1.0,0.1,1.0,8.927043637640963e-08,0.0082175272495805,0.9999999107295636,0.9917824727504194,0.9788597429820068,0.9029854427473866,1.366352571670065,0.018007826836965
xorX,10,1,58,0.02,fidelity,linear_scar,1.0,0.1,1.0,9.440275905436837e-08,0.0084427807108125,0.999999905597241,0.9915572192891876,0.9783878222867504,0.9046219326592552,1.5822395520115264,0.0177497788031401
xorX,10,1,58,0.02,fidelity,non_product,1.0,0.1,1.0,2.767891619237517e-07,3.882527362941701e-07,0.999999723210838,0.9999996117472636,0.9999994929357768,0.9836628574818156,3.910007879421849e-05,0.001678388871142
xorX,10,1,58,0.02,fidelity,non_product,1.0,0.1,1.0,2.602760607040011e-08,1.61520923414038e-07,0.999999973972394,0.9999998384790766,0.9999999561799414,0.980183703578696,4.274333940497536e-06,0.0019669156913553
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,1.2913381723933526e-06,8.293607386411495e-07,0.9999987086618276,0.9999991706392614,0.99999907248136,0.9298647305797983,0.0001186423862761,0.0069581035950901
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,8.744864610221725e-09,1.5568523359377198e-07,0.9999999912551354,0.9999998443147664,0.9999999670903534,0.9356073174816564,4.1737465315826366e-06,0.0063339541321425
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,2.4129612308243512e-08,1.7735843327315592e-07,0.9999999758703876,0.9999998226415668,0.9999999274468948,0.9451770140551456,8.165032158109172e-06,0.0054060036608907
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,9.887737376190751e-05,6.768158362968624e-05,0.999901122626238,0.9999323184163704,0.9999169233909584,0.9461259241767762,0.0029117829819438,0.0059971878664625
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,2.170393994194164e-06,2.8054704683810883e-06,0.9999978296060058,0.9999971945295316,0.9999961035152592,0.9805460919336972,0.0002499832140392,0.0020987497036672
xorX,10,1,58,0.02,fidelity,product,1.0,0.1,1.0,4.317871249437388e-08,2.210895331256069e-07,0.9999999568212876,0.9999997789104668,0.9999998270708176,0.9860441349909383,2.1860166460093065e-05,0.0014382917011797
xorX,10,1,58,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0034516898343616,0.8249838592988884,0.998774542073496,0.2404033932617404,0.0507248096524937,0.3712224588455067,5252.212490245518,0.2006618555770229
xorX,10,1,58,0.02,multi_mags,linear_scar,1.0,0.1,1.0,0.0057326457062194,0.8294339192926846,0.9988330758796,0.2373493948765409,0.0494786629145666,0.3700738558167704,5276.128266913544,0.2030290583120797
xorX,10,1,58,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0003908757615859,0.0072734965479491,0.9999499981132935,0.9999233278197768,0.9998451866147416,0.948145333806635,0.0026042645686647,0.0067397673775416
xorX,10,1,58,0.02,multi_mags,non_product,1.0,0.1,1.0,0.0002665163698106,0.0039205392348414,0.9999798680951898,0.9999731410910718,0.9999486328572408,0.9490627550488993,0.0013139291076393,0.0060165277699364
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0069934334941796,0.007412329244923,0.9999420318260676,0.999934220909408,0.9998970088173208,0.7533465167128754,0.005089801637347,0.0260947916525377
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0072252358022973,0.0061487751122866,0.9999391547736104,0.9999542890919764,0.9999356984818448,0.7535972378663258,0.0020558187806291,0.0256301298800543
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0080935131644134,0.0068858951824801,0.9999306148786532,0.9999475487921444,0.9999243282493396,0.9696505444024704,0.0019639452121961,0.0042446360031316
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0042012734566564,0.007031187548138,0.9999744771313052,0.9999427172328312,0.999905488566002,0.9694396245217592,0.0053166204972669,0.0047213717498259
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0061293026401337,0.0053324373888958,0.999954471129228,0.9999640381534378,0.9999483062961054,0.9524249710411086,0.0016054910234689,0.0058920956046116
xorX,10,1,58,0.02,multi_mags,product,1.0,0.1,1.0,0.0056394654507165,0.005280616126885,0.999961576740002,0.9999658818913554,0.9999428132751944,0.948651136985284,0.0019599230257055,0.0063845875329664
xorX,10,1,59,0.02,fidelity,linear_scar,1.0,0.1,1.0,6.446864653231188e-08,0.0081692567314466,0.9999999355313536,0.9918307432685534,0.9789272340991504,0.9045277656487152,1.27189705800553,0.0178442440300089
