time_interval,sample_num,evol_num,train_set_type,loss,gate_fidelity,length,spectrum_diff,train_loss,test_loss,train_fidelity,test_fidelity,entangle_dim,H_diff
0.2,1.0,3.0,product,fidelity,0.9494191699446762,10,0.0136737383186012,1.2371454623849589e-05,0.0122541889249085,0.9999876285453762,0.9877458110750914,1.0,
0.2,2.0,3.0,product,fidelity,0.9990770362246764,10,0.007158049446306,1.911348029037807e-05,0.0002175648456497,0.9999808865197096,0.9997824351543504,1.0,
0.2,1.0,4.0,product,fidelity,0.9621796582012868,10,0.0122254216870087,6.913363028093755e-05,0.0115504492849768,0.9999308663697192,0.9884495507150232,1.0,
0.2,2.0,4.0,product,fidelity,0.9997235601566842,10,0.0045843969716983,2.918632318715808e-06,6.170797098437042e-05,0.9999970813676812,0.9999382920290156,1.0,
0.2,1.0,5.0,product,fidelity,0.9900454945013708,10,0.0176892735237952,0.0004104827246407,0.0039161215868704,0.9995895172753592,0.9960838784131296,1.0,
0.2,2.0,5.0,product,fidelity,0.9998209340502914,10,0.0058900492529101,2.538103793336965e-05,5.245328132119642e-05,0.9999746189620666,0.9999475467186788,1.0,
0.2,1.0,6.0,product,fidelity,0.9976689411867924,10,0.0189838517539164,2.1274210823651885e-05,0.0004791928197611,0.9999787257891763,0.9995208071802388,1.0,
0.2,2.0,6.0,product,fidelity,0.9998879915391072,10,0.0021649665430956,1.9782545836122267e-05,3.3641468904610505e-05,0.999980217454164,0.9999663585310954,1.0,
0.2,1.0,7.0,product,fidelity,0.9990260010023154,10,0.0163267473211767,7.472180574730203e-06,0.0002193222587387,0.9999925278194252,0.9997806777412612,1.0,
0.2,2.0,7.0,product,fidelity,0.9998286491333748,10,0.0016816997944846,7.136668018092873e-05,0.0001087556220973,0.9999286333198192,0.9998912443779028,1.0,
0.2,1.0,8.0,product,fidelity,0.9989591780310376,10,0.0128234314853673,0.0005900406771475,0.0004933178988134,0.9994099593228524,0.9995066821011864,1.0,
0.2,2.0,8.0,product,fidelity,0.999971437407992,10,0.0029335474542069,1.7527306169773382e-06,7.380886908658901e-06,0.999998247269383,0.9999926191130912,1.0,
0.02,1.0,1.0,Z2,fidelity,0.972596820299441,10,50.337543885161146,4.051510238411993e-10,0.0108368360746275,0.999999999594849,0.9891631639253724,1.0,0.0229271687399562
0.02,1.0,2.0,Z2,fidelity,0.9739806805580088,10,45.0185911827254,1.528275728190919e-09,0.0094255574816792,0.9999999984717244,0.9905744425183208,1.0,0.0205280753943757
0.02,1.0,3.0,Z2,fidelity,0.9681790455447236,10,57.80464316469097,1.1051548565177427e-09,0.0116872087275322,0.9999999988948453,0.9883127912724676,1.0,0.0224019514657771
0.02,1.0,4.0,Z2,fidelity,0.9637602613284776,10,67.29722511068896,1.9850877381877297e-06,0.012001014381189,0.9999980149122618,0.9879989856188108,1.0,0.023547218531456
0.02,1.0,5.0,Z2,fidelity,0.9549526743868574,10,87.19348859074648,2.0095910491235713e-09,0.0164822926205613,0.999999997990409,0.9835177073794388,1.0,0.0260092093119286
0.02,1.0,6.0,Z2,fidelity,0.9498006133135822,10,99.16777495798428,1.5205215531111094e-08,0.0171926431916205,0.9999999847947844,0.9828073568083796,1.0,0.0267729641334652
0.02,1.0,7.0,Z2,fidelity,0.930231444313642,10,145.7390032262596,3.063610365394709e-09,0.0258319587087084,0.9999999969363896,0.9741680412912916,1.0,0.0303352005774798
0.02,1.0,8.0,Z2,fidelity,0.9204276710009238,10,169.24530667661168,3.4566338680264153e-09,0.0271517291679597,0.999999996543366,0.9728482708320404,1.0,0.0329201146539926
0.02,1.0,9.0,Z2,fidelity,0.920885054278842,10,167.80288447141373,4.743814119301248e-09,0.0282104625767094,0.999999995256186,0.9717895374232906,1.0,0.0336484711012517
0.02,1.0,10.0,Z2,fidelity,0.9133985641321882,10,186.5032949479328,7.073785113220765e-09,0.0299593540893422,0.9999999929262148,0.9700406459106578,1.0,0.035128696655045
0.02,1.0,20.0,Z2,fidelity,0.9147464887106436,10,183.38368239930904,8.399639450651365e-08,0.0311692932820782,0.9999999160036056,0.9688307067179216,1.0,0.0339570586745226
0.02,1.0,30.0,Z2,fidelity,0.9146001840976096,10,183.9855946647372,3.14674036716589e-07,0.0357402476137304,0.9999996853259632,0.9642597523862696,1.0,0.0263394311371349
0.02,1.0,40.0,Z2,fidelity,0.905735387720794,10,206.452824796778,7.232355014874514e-08,0.0386713619153127,0.99999992767645,0.9613286380846872,1.0,0.0230182132339162
0.02,1.0,50.0,Z2,fidelity,0.8996583358625884,10,222.0530988794833,7.33203350256062e-08,0.0430546219744629,0.999999926679665,0.956945378025537,1.0,0.023007409824453
0.02,1.0,60.0,Z2,fidelity,0.8895071952312422,10,248.2657326664769,7.24210892033561e-07,0.0432061776720675,0.999999275789108,0.9567938223279324,1.0,0.0226942092735136
0.02,1.0,70.0,Z2,fidelity,0.8777267421583729,10,279.15221802037223,5.96253467710639e-08,0.0505474314078031,0.9999999403746532,0.9494525685921968,1.0,0.0231878156433967
0.02,1.0,80.0,Z2,fidelity,0.8632036892232557,10,318.0149197124618,5.868142132214871e-07,0.0568689153638797,0.9999994131857868,0.9431310846361204,1.0,0.0242838654672368
